Date,Open,High,Low,Close,Volume
06/28/2021,"427.17","427.65","425.89","427.47","53,159,578"
06/25/2021,"425.90","427.09","425.55","426.61","58,129,527"
06/24/2021,"424.89","425.55","424.62","425.10","45,110,289"
06/23/2021,"423.19","424.05","422.51","422.60","49,445,406"
06/22/2021,"420.85","424.00","420.08","423.11","57,700,301"
06/21/2021,"416.80","421.06","415.93","420.86","72,822,031"
06/18/2021,"417.09","417.83","414.70","414.92","118,676,305"
06/17/2021,"421.67","423.02","419.32","421.97","90,949,664"
06/16/2021,"424.63","424.87","419.92","422.11","80,386,078"
06/15/2021,"425.42","425.46","423.54","424.48","51,508,512"
06/14/2021,"424.43","425.37","423.10","425.26","42,358,480"
06/11/2021,"424.20","424.43","422.82","424.31","45,570,832"
06/10/2021,"422.96","424.63","421.55","423.61","51,020,152"
06/09/2021,"423.18","423.26","421.41","421.65","48,436,340"
06/08/2021,"423.11","423.21","420.32","422.28","47,134,281"
06/07/2021,"422.59","422.78","421.19","422.19","51,555,031"
06/04/2021,"420.75","422.92","418.84","422.60","55,938,793"
06/03/2021,"417.85","419.99","416.28","418.77","58,138,762"
06/02/2021,"420.37","421.23","419.29","420.33","49,097,059"
06/01/2021,"422.57","422.72","419.20","419.67","54,216,633"
05/28/2021,"420.97","421.25","419.79","420.04","58,520,160"
05/27/2021,"420.17","420.72","418.99","419.29","56,707,680"
05/26/2021,"418.87","419.61","417.76","419.07","43,088,621"
05/25/2021,"420.33","420.71","417.62","418.24","57,451,398"
05/24/2021,"417.34","420.32","417.08","419.17","51,376,699"
05/21/2021,"416.87","418.20","414.45","414.94","76,578,656"
05/20/2021,"411.80","416.63","411.67","415.28","78,022,227"
05/19/2021,"406.92","411.05","405.33","410.86","106,467,102"
05/18/2021,"415.80","416.06","411.77","411.94","59,810,238"
05/17/2021,"415.39","416.39","413.36","415.52","64,882,406"
05/14/2021,"413.21","417.49","413.18","416.58","82,201,633"
05/13/2021,"407.07","412.35","407.02","410.28","106,394,000"
05/12/2021,"411.23","412.59","404.00","405.41","134,811,016"
05/11/2021,"413.10","415.27","410.06","414.21","116,888,000"
05/10/2021,"422.50","422.74","417.81","417.94","81,852,445"
05/07/2021,"419.89","422.82","419.16","422.12","67,733,789"
05/06/2021,"415.83","419.21","413.68","419.07","74,321,367"
05/05/2021,"417.38","417.63","414.94","415.75","60,162,207"
05/04/2021,"416.07","416.60","411.67","415.62","101,591,203"
05/03/2021,"419.43","419.84","417.67","418.20","68,128,289"
04/30/2021,"417.63","418.54","416.34","417.30","85,527,031"
04/29/2021,"420.32","420.72","416.44","420.06","78,544,328"
04/28/2021,"417.81","419.01","416.90","417.40","51,238,848"
04/27/2021,"417.93","418.14","416.30","417.52","51,303,059"
04/26/2021,"417.44","418.22","416.81","417.61","52,182,391"
04/23/2021,"412.87","418.25","412.79","416.74","73,276,203"
04/22/2021,"415.89","416.78","411.13","412.27","97,582,789"
04/21/2021,"411.51","416.29","411.36","416.07","66,792,977"
04/20/2021,"413.91","415.09","410.59","412.17","81,851,828"
04/19/2021,"416.26","416.74","413.79","415.21","78,498,492"
04/16/2021,"417.25","417.91","415.73","417.26","82,037,281"
04/15/2021,"413.74","416.16","413.69","415.87","60,229,840"
04/14/2021,"412.83","413.96","410.87","411.45","61,659,910"
04/13/2021,"411.53","413.53","411.12","412.86","56,550,992"
04/12/2021,"410.85","411.93","410.20","411.64","56,704,898"
04/09/2021,"408.39","411.67","408.26","411.49","61,104,559"
04/08/2021,"407.93","408.58","406.93","408.52","57,863,113"
04/07/2021,"405.94","406.96","405.45","406.59","55,836,281"
04/06/2021,"405.76","407.24","405.40","406.12","62,020,953"
04/05/2021,"403.46","406.94","403.38","406.36","91,684,758"
04/01/2021,"398.40","400.67","398.18","400.61","99,682,883"
03/31/2021,"395.34","398.00","395.31","396.33","112,734,203"
03/30/2021,"394.42","395.45","393.02","394.73","76,262,250"
03/29/2021,"394.40","396.75","392.81","395.78","108,107,602"
03/26/2021,"390.93","396.41","390.29","395.98","114,409,102"
03/25/2021,"385.98","390.55","383.90","389.70","116,128,602"
03/24/2021,"391.00","392.75","387.47","387.52","97,588,641"
03/23/2021,"391.91","393.46","388.66","389.50","90,686,555"
03/22/2021,"390.03","394.07","389.97","392.59","73,778,648"
03/19/2021,"389.88","391.57","387.15","389.48","113,624,492"
03/18/2021,"394.48","396.72","390.75","391.48","115,349,102"
03/17/2021,"394.53","398.12","393.30","397.26","97,959,273"
03/16/2021,"397.07","397.83","395.08","395.91","73,722,516"
03/15/2021,"394.33","396.69","392.03","396.41","73,592,305"
03/12/2021,"392.07","394.21","391.20","394.06","64,653,566"
03/11/2021,"392.23","395.65","391.74","393.53","86,245,039"
03/10/2021,"389.69","391.40","388.17","389.58","109,899,398"
03/09/2021,"385.85","389.91","381.73","387.17","113,633,602"
03/08/2021,"384.66","387.68","381.42","381.72","123,149,203"
03/05/2021,"380.46","384.76","372.64","383.63","152,039,594"
03/04/2021,"381.22","384.00","371.88","376.70","183,432,984"
03/03/2021,"385.79","386.83","381.31","381.42","119,940,203"
03/02/2021,"389.82","390.07","386.00","386.54","79,595,328"
03/01/2021,"385.59","390.92","380.57","389.58","105,348,797"
02/26/2021,"384.35","385.58","378.23","380.36","152,701,594"
02/25/2021,"390.41","391.88","380.78","382.33","146,670,500"
02/24/2021,"386.33","392.23","385.27","391.77","72,433,953"
02/23/2021,"384.66","388.95","380.20","387.50","107,284,094"
02/22/2021,"387.06","389.62","386.74","387.03","67,414,172"
02/19/2021,"392.07","392.38","389.55","390.03","83,240,969"
02/18/2021,"389.59","391.52","387.74","390.72","59,712,770"
02/17/2021,"390.42","392.66","389.33","392.39","52,806,680"
02/16/2021,"393.96","394.17","391.53","392.30","50,972,367"
02/12/2021,"389.85","392.90","389.77","392.64","50,593,273"
02/11/2021,"391.24","391.69","388.10","390.71","42,913,289"
02/10/2021,"392.12","392.28","387.50","390.08","59,154,367"
02/09/2021,"389.61","390.89","389.17","390.25","35,551,059"
02/08/2021,"389.27","390.56","388.35","390.51","38,365,191"
02/05/2021,"388.20","388.47","386.14","387.71","48,669,770"
02/04/2021,"382.96","386.24","381.97","386.19","47,142,559"
02/03/2021,"382.44","383.70","380.48","381.85","52,427,090"
02/02/2021,"379.65","383.22","376.32","381.55","64,450,660"
02/01/2021,"373.72","377.34","370.38","376.23","75,817,602"
01/29/2021,"375.63","376.67","368.27","370.07","126,765,102"
01/28/2021,"376.36","381.93","375.89","377.63","94,198,094"
01/27/2021,"380.22","380.32","372.01","374.41","123,351,102"
01/26/2021,"385.41","385.85","383.54","383.79","42,665,281"
01/25/2021,"383.67","384.77","378.46","384.39","70,401,969"
01/22/2021,"382.25","384.13","381.84","382.88","52,136,930"
01/21/2021,"384.49","384.95","383.25","384.24","47,955,809"
01/20/2021,"381.11","384.79","380.69","383.89","61,836,059"
01/19/2021,"378.34","379.23","376.75","378.65","51,233,301"
01/15/2021,"376.72","377.58","373.70","375.70","107,160,000"
01/14/2021,"380.59","381.13","378.10","378.46","49,989,113"
01/13/2021,"378.69","380.86","377.85","379.79","45,303,621"
01/12/2021,"378.89","379.86","376.36","378.77","52,547,719"
01/11/2021,"377.85","380.58","377.72","378.69","51,176,719"
01/08/2021,"380.59","381.49","377.10","381.26","71,677,211"
01/07/2021,"376.10","379.90","375.91","379.10","68,766,805"
01/06/2021,"369.71","376.98","369.12","373.55","107,997,695"
01/05/2021,"368.10","372.50","368.05","371.33","66,426,234"
01/04/2021,"375.31","375.45","364.82","368.79","110,210,797"
12/31/2020,"371.78","374.66","371.23","373.88","78,520,703"
12/30/2020,"372.34","373.10","371.57","371.99","49,455,262"
12/29/2020,"373.81","374.00","370.83","371.46","53,680,449"
12/28/2020,"371.74","372.59","371.07","372.17","39,000,398"
12/24/2020,"368.08","369.03","367.45","369.00","26,457,850"
12/23/2020,"368.28","369.62","367.22","367.57","46,201,398"
12/22/2020,"368.21","368.33","366.03","367.24","48,388,461"
12/21/2020,"364.97","378.46","362.03","367.86","96,386,750"
12/18/2020,"370.97","371.15","367.02","369.18","136,542,297"
12/17/2020,"371.94","372.46","371.05","372.24","64,119,473"
12/16/2020,"369.82","371.16","368.87","370.17","58,420,520"
12/15/2020,"367.40","369.59","365.92","369.59","64,071,102"
12/14/2020,"368.64","369.80","364.47","364.66","69,216,172"
12/11/2020,"364.90","366.74","363.26","366.30","57,698,609"
12/10/2020,"365.37","367.86","364.43","366.73","57,735,352"
12/09/2020,"370.88","371.05","365.95","366.85","74,098,312"
12/08/2020,"367.72","370.78","367.67","370.17","42,458,859"
12/07/2020,"369.02","369.62","367.72","369.09","48,944,273"
12/04/2020,"367.32","369.85","367.22","369.85","50,749,859"
12/03/2020,"366.68","368.19","365.50","366.69","62,882,000"
12/02/2020,"364.82","366.96","364.20","366.79","45,927,000"
12/01/2020,"365.57","367.68","364.93","366.02","74,504,969"
11/30/2020,"362.83","363.12","359.17","362.06","83,872,711"
