Date,Open,High,Low,Close,Volume
11/27/2013,"180.87","181.24","180.65","181.12","58,800,059"
11/26/2013,"180.72","181.22","180.41","180.68","86,993,562"
11/25/2013,"181.13","181.17","180.37","180.63","79,485,711"
11/22/2013,"179.98","180.83","179.77","180.81","81,295,891"
11/21/2013,"178.97","180.05","178.86","179.91","92,841,273"
11/20/2013,"179.39","179.93","177.98","178.47","124,908,602"
11/19/2013,"179.33","179.87","178.72","179.03","93,891,422"
11/18/2013,"180.35","180.50","179.02","179.42","104,796,000"
11/15/2013,"179.56","180.12","179.33","180.05","102,818,203"
11/14/2013,"178.54","179.42","178.25","179.27","103,435,203"
11/13/2013,"176.09","178.43","176.09","178.38","103,844,305"
11/12/2013,"176.94","177.36","176.37","176.96","83,989,617"
11/11/2013,"177.12","177.53","176.91","177.32","62,614,328"
11/08/2013,"174.87","177.31","174.85","177.29","136,712,609"
11/07/2013,"177.50","177.64","174.76","174.93","157,000,406"
11/06/2013,"177.03","177.50","176.54","177.17","87,347,727"
11/05/2013,"176.14","176.75","175.57","176.27","85,824,781"
11/04/2013,"176.69","176.90","175.98","176.83","85,676,766"
11/01/2013,"176.02","176.61","175.22","176.21","142,805,109"
10/31/2013,"176.15","176.89","175.53","175.79","133,795,406"
10/30/2013,"177.38","177.51","175.66","176.29","140,001,797"
10/29/2013,"176.63","177.24","176.38","177.17","87,401,344"
10/28/2013,"175.89","176.47","175.70","176.23","84,979,023"
10/25/2013,"175.51","176.00","175.17","175.95","93,625,086"
10/24/2013,"174.92","175.37","174.51","175.15","70,350,461"
10/23/2013,"174.81","174.89","173.96","174.57","105,484,398"
10/22/2013,"174.91","175.93","174.43","175.41","126,663,203"
10/21/2013,"174.45","174.75","174.01","174.40","104,103,508"
10/18/2013,"173.86","174.51","173.51","174.39","138,315,703"
10/17/2013,"171.37","173.32","171.34","173.22","129,389,203"
10/16/2013,"170.72","172.16","170.64","172.07","161,676,094"
10/15/2013,"170.51","171.15","169.47","169.70","155,484,500"
10/14/2013,"169.21","171.08","169.08","170.94","112,106,398"
10/11/2013,"168.91","170.32","168.77","170.26","105,039,695"
10/10/2013,"167.29","169.26","167.23","169.17","195,954,703"
10/09/2013,"165.80","166.20","164.53","165.60","168,972,797"
10/08/2013,"167.40","167.62","165.36","165.48","178,014,891"
10/07/2013,"167.42","168.45","167.25","167.43","96,295,117"
10/04/2013,"167.75","169.06","167.53","168.89","96,878,383"
10/03/2013,"168.79","168.94","166.84","167.62","176,698,406"
10/02/2013,"168.35","169.34","167.83","169.18","113,349,695"
10/01/2013,"168.14","169.50","167.97","169.34","127,160,398"
09/30/2013,"167.48","168.54","167.15","168.01","143,937,406"
09/27/2013,"168.84","169.14","168.47","168.91","99,141,711"
09/26/2013,"169.32","170.17","169.05","169.69","77,146,883"
09/25/2013,"169.64","169.98","168.89","169.04","117,306,492"
09/24/2013,"169.90","170.53","169.21","169.53","106,333,000"
09/23/2013,"170.49","170.65","169.39","169.93","104,616,398"
