Date,Open,High,Low,Close,Volume
11/27/2019,"314.61","315.48","314.37","315.48","44,793,180"
11/26/2019,"313.41","314.28","313.06","314.08","37,727,953"
11/25/2019,"311.98","313.37","311.98","313.37","48,762,680"
11/22/2019,"311.09","311.24","309.85","310.96","44,850,230"
11/21/2019,"310.89","311.01","309.39","310.27","54,664,688"
11/20/2019,"311.28","311.85","309.06","310.77","79,696,281"
11/19/2019,"312.68","312.69","311.22","311.93","67,927,820"
11/18/2019,"311.53","312.28","311.03","312.02","49,327,980"
11/15/2019,"311.02","311.84","310.26","311.79","62,706,191"
11/14/2019,"308.79","309.64","308.09","309.55","52,001,871"
11/13/2019,"307.91","309.54","307.66","309.10","54,459,020"
11/12/2019,"308.75","309.99","308.15","309.00","46,484,621"
11/11/2019,"307.42","308.54","307.27","308.35","35,934,910"
11/08/2019,"307.80","309.00","307.03","308.94","49,068,801"
11/07/2019,"308.57","309.65","307.66","308.18","54,272,273"
11/06/2019,"307.03","307.40","306.06","307.10","46,487,113"
11/05/2019,"307.59","307.92","306.71","307.03","42,933,219"
11/04/2019,"307.85","308.00","306.96","307.37","60,606,922"
11/01/2019,"304.92","306.19","304.74","306.14","71,141,523"
10/31/2019,"304.13","304.13","301.73","303.33","69,053,789"
10/30/2019,"303.43","304.55","301.99","304.14","49,643,930"
10/29/2019,"303.00","304.23","302.86","303.21","44,284,922"
10/28/2019,"302.94","303.85","302.91","303.30","42,146,969"
10/25/2019,"299.74","302.20","299.68","301.60","45,205,406"
10/24/2019,"300.91","301.07","299.46","300.37","35,857,461"
10/23/2019,"298.73","299.94","298.50","299.88","34,991,832"
10/22/2019,"300.58","300.90","298.91","299.01","49,126,039"
10/21/2019,"299.42","300.21","298.94","299.99","39,460,898"
10/18/2019,"298.69","299.40","296.99","297.97","64,338,031"
10/17/2019,"299.68","300.24","298.52","299.28","46,784,887"
10/16/2019,"298.37","299.16","297.92","298.40","50,563,602"
10/15/2019,"297.10","299.70","296.97","298.88","47,832,359"
10/14/2019,"295.93","296.67","295.57","295.95","40,546,672"
10/11/2019,"296.27","298.74","296.14","296.28","101,228,602"
10/10/2019,"291.18","294.21","291.00","293.24","57,255,969"
10/09/2019,"290.75","292.30","288.66","291.27","65,707,328"
10/08/2019,"291.04","291.85","288.49","288.53","101,575,508"
10/07/2019,"293.47","295.26","292.77","293.08","60,656,559"
10/04/2019,"291.14","294.63","290.82","294.35","66,700,680"
10/03/2019,"287.81","290.45","284.82","290.42","85,906,797"
10/02/2019,"291.50","291.51","286.64","288.06","124,524,000"
10/01/2019,"297.74","298.46","293.00","293.24","89,900,414"
09/30/2019,"295.97","297.55","295.92","296.77","52,562,762"
09/27/2019,"297.83","297.95","293.69","295.40","84,781,109"
09/26/2019,"297.63","297.86","295.45","297.00","58,722,359"
09/25/2019,"295.96","298.11","294.33","297.62","73,434,078"
09/24/2019,"299.41","299.84","294.81","295.87","97,367,570"
09/23/2019,"297.55","299.00","297.27","298.21","47,541,320"
09/20/2019,"300.36","300.67","297.41","298.28","97,455,984"
09/19/2019,"301.53","302.63","300.71","301.08","78,099,219"
09/18/2019,"300.49","301.22","298.24","301.10","74,192,086"
09/17/2019,"299.94","301.02","299.75","300.92","42,904,434"
09/16/2019,"299.84","301.14","299.45","300.16","58,191,180"
