Date,Open,High,Low,Close,Volume
11/28/2012,"139.76","141.54","139.00","141.46","177,086,406"
11/27/2012,"140.91","141.39","140.24","140.33","128,646,203"
11/26/2012,"140.65","141.36","140.19","141.05","100,124,305"
11/23/2012,"140.13","141.40","140.04","141.35","65,409,152"
11/21/2012,"139.31","139.57","139.03","139.45","81,710,734"
11/20/2012,"138.91","139.42","138.08","139.19","119,807,398"
11/19/2012,"137.90","139.15","136.41","139.13","151,495,703"
11/16/2012,"135.90","136.64","134.70","136.37","239,483,812"
11/15/2012,"135.98","136.49","135.18","135.70","178,128,406"
11/14/2012,"138.21","138.43","135.62","135.93","191,504,891"
11/13/2012,"137.54","139.25","137.36","137.79","123,018,203"
11/12/2012,"138.59","138.81","137.96","138.27","97,677,406"
11/09/2012,"137.62","139.44","137.55","138.16","201,055,203"
11/08/2012,"139.70","140.41","137.93","138.04","181,517,203"
11/07/2012,"141.66","141.68","139.06","139.72","264,304,406"
11/06/2012,"142.28","143.52","142.13","142.96","107,068,094"
11/05/2012,"141.35","142.17","140.93","141.85","98,378,430"
11/02/2012,"143.68","143.72","141.41","141.56","137,702,094"
11/01/2012,"141.65","143.01","141.52","142.83","100,995,602"
10/31/2012,"141.85","142.03","140.68","141.35","103,438,492"
10/26/2012,"141.30","141.84","140.39","141.35","146,023,391"
10/25/2012,"142.02","142.28","140.57","141.43","134,457,297"
10/24/2012,"141.93","142.10","140.80","141.02","120,179,297"
10/23/2012,"141.86","142.06","140.83","141.42","192,056,297"
10/22/2012,"143.15","143.67","142.28","143.41","125,578,602"
10/19/2012,"145.55","145.56","143.05","143.39","185,645,109"
10/18/2012,"145.82","146.52","145.33","145.82","148,108,406"
10/17/2012,"145.64","146.32","145.42","146.20","128,834,094"
10/16/2012,"144.76","145.64","144.66","145.54","108,815,398"
10/15/2012,"143.23","144.23","142.77","144.08","107,689,102"
10/12/2012,"143.46","143.95","142.58","142.89","124,181,906"
10/11/2012,"144.28","144.49","143.33","143.36","123,601,508"
10/10/2012,"144.18","144.32","143.09","143.28","124,247,398"
10/09/2012,"145.53","145.65","144.15","144.20","148,872,797"
10/08/2012,"145.60","146.12","145.31","145.64","78,415,562"
10/05/2012,"146.91","147.16","145.70","146.14","124,842,000"
10/04/2012,"145.64","146.34","145.44","146.13","124,311,602"
10/03/2012,"144.89","145.43","144.13","145.09","121,283,000"
10/02/2012,"144.92","145.15","143.83","144.50","113,422,203"
10/01/2012,"144.52","145.69","144.01","144.35","135,911,109"
09/28/2012,"144.09","144.56","143.46","143.97","150,696,094"
09/27/2012,"143.89","144.97","143.51","144.64","111,830,305"
09/26/2012,"144.07","144.11","142.95","143.30","146,502,094"
09/25/2012,"145.96","146.24","144.06","144.10","133,165,109"
09/24/2012,"145.15","145.98","145.04","145.65","95,681,984"
09/21/2012,"146.64","146.67","145.81","145.87","108,737,398"
09/20/2012,"146.03","146.79","145.63","146.71","154,009,797"
09/19/2012,"146.79","147.17","146.41","146.70","128,318,305"
09/18/2012,"146.49","146.81","146.25","146.62","98,326,523"
09/17/2012,"146.94","147.19","146.37","146.74","119,427,695"
09/14/2012,"146.88","148.11","146.76","147.24","169,776,984"
09/13/2012,"144.37","147.04","143.99","146.59","225,470,094"
09/12/2012,"144.39","144.55","143.90","144.39","87,640,883"
09/11/2012,"143.60","144.37","143.56","143.91","88,760,000"
09/10/2012,"144.19","144.44","143.46","143.51","86,458,406"
09/07/2012,"144.01","144.39","143.88","144.33","107,272,000"
09/06/2012,"141.76","143.78","141.75","143.77","158,272,406"
09/05/2012,"141.09","141.47","140.63","140.91","100,660,305"
09/04/2012,"141.04","141.46","140.13","141.03","120,226,203"
08/31/2012,"141.29","141.82","140.36","141.16","151,970,406"
08/30/2012,"140.90","140.94","140.19","140.49","96,589,828"
08/29/2012,"141.52","141.89","141.12","141.51","65,421,301"
08/28/2012,"141.18","141.84","140.97","141.40","75,689,539"
08/27/2012,"141.89","142.08","141.34","141.54","68,785,852"
08/24/2012,"140.31","141.83","140.22","141.51","99,481,195"
08/23/2012,"141.47","141.48","140.44","140.67","111,466,398"
08/22/2012,"141.40","142.05","141.07","141.82","133,243,406"
08/21/2012,"142.54","143.09","141.45","141.76","105,581,000"
08/20/2012,"141.98","142.22","141.59","142.19","78,255,664"
08/17/2012,"142.23","142.30","141.86","142.18","90,813,672"
08/16/2012,"141.15","142.16","140.80","141.99","112,014,203"
08/15/2012,"140.64","141.19","140.55","140.95","71,085,805"
08/14/2012,"141.29","141.38","140.37","140.79","102,379,398"
08/13/2012,"140.60","140.84","140.04","140.77","79,426,875"
08/10/2012,"140.04","140.89","139.81","140.84","99,792,625"
08/09/2012,"140.29","140.89","140.15","140.61","90,291,641"
08/08/2012,"139.85","140.65","139.81","140.49","89,754,633"
08/07/2012,"140.18","140.92","140.03","140.32","109,545,102"
08/06/2012,"139.72","140.17","139.56","139.62","86,327,742"
08/03/2012,"138.56","139.64","136.68","139.35","157,824,984"
08/02/2012,"136.55","137.57","135.58","136.64","199,556,609"
08/01/2012,"138.70","138.73","137.40","137.59","138,293,703"
07/31/2012,"138.49","138.87","137.71","137.71","120,575,797"
07/30/2012,"138.52","139.34","138.27","138.68","106,781,906"
07/27/2012,"136.89","139.07","136.14","138.68","236,768,891"
07/26/2012,"135.89","136.46","135.26","136.17","156,526,500"
07/25/2012,"134.21","134.56","133.25","133.96","129,122,305"
07/24/2012,"135.19","135.25","133.03","133.93","173,301,109"
07/23/2012,"134.47","136.39","133.84","135.09","145,210,797"
07/20/2012,"136.95","137.16","136.32","136.47","142,904,500"
07/19/2012,"137.65","138.18","137.21","137.73","129,847,203"
07/18/2012,"136.04","137.64","135.96","137.37","113,349,602"
07/17/2012,"135.97","136.64","134.55","136.36","138,860,188"
07/16/2012,"135.44","135.83","134.90","135.43","97,525,195"
07/13/2012,"133.86","135.89","133.84","135.75","129,644,094"
07/12/2012,"133.38","134.23","132.60","133.51","143,583,203"
07/11/2012,"134.21","134.60","133.38","134.16","141,734,000"
07/10/2012,"136.01","136.23","133.68","134.14","167,884,797"
07/09/2012,"135.38","135.57","134.70","135.32","103,780,492"
07/06/2012,"135.47","135.77","134.85","135.49","151,192,000"
07/05/2012,"136.90","137.80","136.29","136.79","126,177,398"
07/03/2012,"136.48","137.51","136.34","137.41","80,450,172"
07/02/2012,"136.48","136.65","135.52","136.51","129,524,398"
06/29/2012,"135.20","136.27","134.85","136.11","212,251,109"
06/28/2012,"132.29","132.99","131.28","132.79","169,242,703"
06/27/2012,"132.42","133.43","131.97","133.17","108,087,906"
06/26/2012,"131.70","132.38","130.93","131.98","141,633,906"
06/25/2012,"132.05","132.10","130.85","131.32","146,375,703"
06/22/2012,"133.13","133.71","132.62","133.46","130,029,203"
06/21/2012,"135.64","135.78","132.33","132.44","205,272,297"
06/20/2012,"135.71","136.10","134.27","135.48","206,466,594"
06/19/2012,"135.08","136.25","134.37","135.70","137,382,500"
06/18/2012,"133.58","134.73","133.28","134.40","131,365,500"
06/15/2012,"133.38","134.26","133.10","134.14","169,444,406"
06/14/2012,"132.34","134.00","131.98","133.47","230,616,188"
06/13/2012,"132.53","133.36","131.62","132.07","172,223,906"
06/12/2012,"131.79","133.01","131.16","132.92","181,931,703"
06/11/2012,"134.17","134.25","131.28","131.42","169,756,000"
06/08/2012,"131.71","133.13","131.29","133.10","143,915,594"
06/07/2012,"133.47","133.53","131.78","132.05","184,772,703"
06/06/2012,"129.97","132.03","129.93","131.97","184,202,797"
06/05/2012,"127.85","129.26","127.78","129.07","164,149,406"
