Date,Open,High,Low,Close,Volume
11/27/2020,"363.84","364.18","362.58","363.67","28,514,070"
11/25/2020,"363.13","363.16","361.48","362.66","45,330,887"
11/24/2020,"360.21","363.81","359.29","363.22","62,415,879"
11/23/2020,"357.28","358.82","354.87","357.46","63,230,609"
11/20/2020,"357.50","357.72","355.25","355.33","70,411,891"
11/19/2020,"355.60","358.18","354.15","357.78","59,940,953"
11/18/2020,"360.91","361.50","356.24","356.28","70,591,297"
11/17/2020,"359.97","361.92","358.34","360.62","66,111,008"
11/16/2020,"360.98","362.78","359.59","362.57","74,541,133"
11/13/2020,"355.27","358.90","354.71","358.10","62,959,434"
11/12/2020,"355.58","356.72","351.26","353.21","68,118,562"
11/11/2020,"356.40","357.56","355.06","356.67","58,649,047"
11/10/2020,"353.49","355.18","350.51","354.04","85,552,016"
11/09/2020,"363.97","364.38","354.06","354.56","172,304,188"
11/06/2020,"349.93","351.51","347.65","350.16","74,972,969"
11/05/2020,"349.24","352.19","348.86","350.24","82,039,750"
11/04/2020,"340.86","347.94","339.59","343.54","126,959,695"
11/03/2020,"333.69","338.25","330.29","336.03","93,294,195"
11/02/2020,"330.20","332.36","327.24","330.20","86,068,305"
10/30/2020,"328.28","329.69","322.60","326.54","120,448,703"
10/29/2020,"326.91","333.40","325.09","329.98","90,597,688"
10/28/2020,"332.10","338.25","326.13","326.66","127,094,305"
10/27/2020,"339.76","340.12","337.99","338.22","65,994,109"
10/26/2020,"342.13","342.98","335.62","339.39","91,473,000"
10/23/2020,"345.93","345.99","343.13","345.78","49,143,930"
10/22/2020,"342.96","345.24","340.65","344.61","55,399,289"
10/21/2020,"343.33","348.68","342.40","342.73","63,574,980"
10/20/2020,"343.46","346.88","342.64","343.38","60,051,879"
10/19/2020,"348.65","349.33","341.04","342.01","68,425,609"
10/16/2020,"348.96","350.75","347.10","347.29","89,501,875"
10/15/2020,"343.71","348.02","343.13","347.50","60,357,660"
10/14/2020,"350.75","351.93","347.14","347.93","57,958,754"
10/13/2020,"352.28","352.47","349.09","350.13","73,255,516"
10/12/2020,"349.59","354.02","349.06","352.43","80,388,531"
10/09/2020,"345.56","347.35","344.89","346.85","59,528,609"
10/08/2020,"342.85","343.85","341.86","343.78","45,242,480"
10/07/2020,"338.12","341.63","338.09","340.76","56,999,602"
10/06/2020,"339.91","342.17","334.38","334.93","90,128,883"
10/05/2020,"336.06","339.96","336.01","339.76","45,713,113"
10/02/2020,"331.70","337.01","331.19","333.84","89,431,109"
10/01/2020,"337.69","338.74","335.01","337.04","88,698,750"
09/30/2020,"333.09","338.29","332.88","334.89","104,081,102"
09/29/2020,"333.97","334.77","331.62","332.37","51,531,594"
09/28/2020,"333.22","334.96","332.15","334.19","64,584,609"
09/25/2020,"322.58","329.58","321.64","328.73","71,069,430"
09/24/2020,"321.22","326.80","319.80","323.50","76,681,328"
09/23/2020,"330.90","331.20","322.10","322.64","93,112,242"
09/22/2020,"328.57","330.90","325.86","330.30","63,612,113"
09/21/2020,"325.70","327.13","321.73","326.97","99,450,828"
09/18/2020,"335.37","335.49","327.97","330.65","105,877,906"
09/17/2020,"333.56","337.70","332.99","335.84","91,523,344"
09/16/2020,"341.51","343.06","338.52","338.82","82,211,266"
09/15/2020,"341.12","342.02","338.47","340.17","52,920,859"
09/14/2020,"337.49","340.38","334.22","338.46","65,605,688"
09/11/2020,"335.82","336.97","331.00","334.06","84,680,195"
09/10/2020,"341.82","342.53","332.85","333.89","90,569,555"
09/09/2020,"337.55","342.46","336.61","339.79","91,462,289"
09/08/2020,"336.71","342.64","332.88","333.21","114,465,297"
09/04/2020,"346.13","347.83","334.87","342.57","139,156,297"
09/03/2020,"355.87","356.38","342.59","345.39","148,011,109"
09/02/2020,"354.67","358.75","353.43","357.70","69,540,039"
09/01/2020,"350.21","352.71","349.24","352.60","54,999,328"
08/31/2020,"350.35","351.30","349.06","349.31","66,099,180"
08/28/2020,"349.44","350.72","348.15","350.58","48,588,941"
08/27/2020,"348.51","349.90","346.53","348.33","58,034,141"
08/26/2020,"344.76","347.86","344.17","347.57","50,790,238"
08/25/2020,"343.53","344.21","342.27","344.12","38,463,379"
08/24/2020,"342.12","343.00","339.45","342.92","48,588,660"
08/21/2020,"337.92","339.72","337.55","339.48","55,106,633"
08/20/2020,"335.36","338.80","335.22","338.28","42,207,832"
08/19/2020,"339.05","339.61","336.62","337.23","68,054,242"
08/18/2020,"338.34","339.10","336.61","338.64","38,733,910"
08/17/2020,"337.94","338.34","336.85","337.91","35,480,969"
08/14/2020,"336.41","337.42","335.62","336.84","47,260,391"
08/13/2020,"336.61","338.25","335.83","336.83","41,816,152"
08/12/2020,"335.44","338.28","332.84","337.44","53,826,129"
08/11/2020,"336.85","337.54","332.01","332.80","69,601,086"
08/10/2020,"335.06","335.77","332.96","335.57","44,282,090"
08/07/2020,"333.28","334.88","332.30","334.57","57,308,273"
08/06/2020,"331.48","334.46","331.13","334.33","43,679,449"
08/05/2020,"331.47","332.39","331.18","332.11","42,866,352"
08/04/2020,"327.86","330.06","327.86","330.06","41,917,887"
08/03/2020,"328.32","329.62","327.73","328.79","53,077,953"
07/31/2020,"325.90","326.63","321.33","326.52","85,210,758"
07/30/2020,"321.90","324.41","319.64","323.96","61,861,711"
07/29/2020,"322.12","325.73","322.08","325.12","48,454,160"
07/28/2020,"322.43","323.64","320.85","321.17","57,494,980"
07/27/2020,"321.63","323.41","320.78","323.22","48,292,969"
07/24/2020,"320.95","321.99","319.25","320.88","73,766,602"
07/23/2020,"326.47","327.23","321.48","322.96","75,737,992"
07/22/2020,"324.62","327.20","324.50","326.86","57,792,922"
07/21/2020,"326.45","326.93","323.94","325.01","57,498,969"
07/20/2020,"321.43","325.13","320.62","324.32","56,308,848"
07/17/2020,"321.88","322.57","319.74","321.72","62,774,910"
07/16/2020,"319.79","321.28","319.09","320.79","54,622,520"
07/15/2020,"322.41","323.04","319.27","321.85","87,196,523"
07/14/2020,"313.30","319.76","312.00","318.92","93,656,953"
07/13/2020,"320.13","322.71","314.13","314.84","102,997,508"
07/10/2020,"314.31","317.88","312.76","317.59","57,550,367"
07/09/2020,"316.84","317.10","310.68","314.38","83,354,156"
07/08/2020,"314.61","316.30","312.70","316.18","54,638,602"
07/07/2020,"315.38","317.52","313.37","313.78","82,909,961"
07/06/2020,"316.37","317.68","315.56","317.05","61,713,832"
07/02/2020,"314.24","315.70","311.51","312.23","69,344,227"
07/01/2020,"309.57","311.89","309.07","310.52","72,396,547"
06/30/2020,"303.99","310.20","303.82","308.36","113,394,797"
06/29/2020,"301.41","304.61","298.93","304.46","79,773,266"
06/26/2020,"306.16","306.39","299.42","300.05","127,961,000"
06/25/2020,"303.47","307.64","301.28","307.35","89,467,969"
06/24/2020,"309.84","310.51","302.10","304.09","132,813,500"
06/23/2020,"313.49","314.50","311.61","312.05","68,471,250"
06/22/2020,"307.99","311.05","306.75","310.62","74,649,391"
06/19/2020,"314.17","314.38","306.53","308.64","135,549,594"
06/18/2020,"310.01","312.30","309.51","311.78","80,828,656"
06/17/2020,"314.07","314.39","310.86","311.66","83,398,945"
06/16/2020,"315.48","315.64","307.67","312.96","137,627,500"
06/15/2020,"298.02","308.28","296.74","307.05","135,782,703"
06/12/2020,"308.24","309.08","298.60","304.21","194,678,891"
06/11/2020,"311.46","312.15","300.01","300.61","209,243,594"
06/10/2020,"321.42","322.39","318.22","319.00","95,000,766"
06/09/2020,"320.30","323.28","319.36","320.79","77,479,234"
06/08/2020,"320.22","323.41","319.63","323.20","73,641,219"
06/05/2020,"317.23","321.28","317.16","319.34","150,524,703"
06/04/2020,"311.11","313.00","309.08","311.36","75,794,359"
06/03/2020,"310.24","313.22","309.94","312.18","92,567,570"
06/02/2020,"306.55","308.13","305.10","308.08","74,267,156"
06/01/2020,"303.62","306.21","303.06","305.55","56,779,840"
05/29/2020,"302.46","304.96","299.47","304.32","119,265,695"
05/28/2020,"304.65","306.84","302.24","302.97","90,767,805"
05/27/2020,"302.12","303.57","296.87","303.53","104,817,398"
05/26/2020,"301.93","302.19","295.46","299.08","88,951,438"
05/22/2020,"294.57","295.63","293.22","295.44","63,958,199"
05/21/2020,"296.79","297.67","293.69","294.88","78,293,930"
05/20/2020,"295.82","297.87","295.57","296.93","85,861,688"
05/19/2020,"294.35","296.21","291.95","291.97","95,189,320"
05/18/2020,"293.05","296.75","292.70","295.00","120,320,203"
05/15/2020,"282.37","286.33","281.34","286.28","111,146,305"
05/14/2020,"278.95","285.11","272.99","284.97","121,977,906"
05/13/2020,"286.06","287.19","278.97","281.60","144,721,109"
05/12/2020,"293.79","294.24","286.52","286.67","95,870,789"
05/11/2020,"290.34","294.00","289.88","292.50","79,514,234"
05/08/2020,"291.09","292.95","289.86","292.44","76,622,125"
05/07/2020,"287.75","289.78","287.13","287.68","75,250,406"
05/06/2020,"288.04","288.46","283.78","284.25","73,632,633"
05/05/2020,"286.64","289.25","283.71","286.19","79,569,938"
05/04/2020,"280.74","283.90","279.13","283.57","80,873,211"
05/01/2020,"285.31","290.66","281.52","282.79","125,180,000"
