Date,Open,High,Low,Close,Volume
11/28/2011,"119.54","120.18","118.82","119.71","210,686,000"
11/25/2011,"116.38","117.70","116.20","116.34","99,556,977"
11/23/2011,"118.07","119.19","116.56","116.56","224,531,703"
11/22/2011,"119.40","120.10","118.52","119.19","216,494,797"
11/21/2011,"120.20","120.35","118.65","119.66","229,611,594"
11/18/2011,"122.50","122.75","121.47","121.98","215,580,406"
11/17/2011,"123.85","124.16","121.23","122.11","331,219,812"
11/16/2011,"124.81","126.34","123.90","124.08","235,782,500"
11/15/2011,"125.17","126.75","124.72","126.08","184,709,406"
11/14/2011,"126.19","127.45","124.92","125.46","159,258,203"
11/11/2011,"125.83","126.99","125.79","126.66","189,924,297"
11/10/2011,"124.79","124.94","123.02","124.32","231,866,500"
11/09/2011,"124.89","125.80","122.86","123.16","337,982,031"
11/08/2011,"126.92","128.02","125.71","127.88","224,426,203"
11/07/2011,"125.39","126.39","124.20","126.26","196,617,203"
11/04/2011,"125.23","125.70","124.01","125.48","249,401,500"
11/03/2011,"125.27","126.50","123.60","126.25","291,174,781"
11/02/2011,"123.83","124.40","122.79","123.99","245,529,406"
11/01/2011,"122.03","123.51","121.52","122.00","416,565,688"
10/31/2011,"127.16","128.62","125.32","125.50","228,146,594"
10/28/2011,"128.00","128.85","127.80","128.60","225,906,500"
10/27/2011,"127.63","129.42","124.32","128.63","393,288,906"
10/26/2011,"124.35","124.77","122.21","124.30","289,053,781"
10/25/2011,"124.89","124.95","122.78","123.05","268,596,719"
10/24/2011,"124.17","125.80","124.06","125.49","203,215,594"
10/21/2011,"123.09","124.12","122.72","123.97","278,999,406"
10/20/2011,"121.43","122.10","119.82","121.66","262,075,594"
10/19/2011,"122.38","123.08","120.71","121.13","226,601,297"
10/18/2011,"120.14","123.50","119.20","122.58","318,857,875"
10/17/2011,"121.99","122.55","119.93","120.23","202,311,594"
10/14/2011,"121.91","122.60","121.23","122.57","211,397,594"
10/13/2011,"120.04","120.87","119.12","120.51","212,538,797"
10/12/2011,"120.60","122.14","120.33","120.75","281,544,812"
10/11/2011,"118.87","120.04","118.75","119.70","209,088,000"
10/10/2011,"117.68","119.63","117.67","119.58","230,666,203"
10/07/2011,"117.17","117.25","115.06","115.71","312,657,875"
10/06/2011,"114.36","116.66","113.51","116.49","257,800,703"
10/05/2011,"112.62","114.72","111.58","114.42","284,108,000"
10/04/2011,"108.35","112.58","107.43","112.34","459,177,500"
10/03/2011,"112.49","113.95","109.81","109.93","365,136,812"
09/30/2011,"114.45","115.45","113.07","113.15","288,685,500"
09/29/2011,"117.05","117.63","113.93","116.05","298,108,812"
09/28/2011,"117.78","118.49","114.97","115.15","286,696,719"
09/27/2011,"118.53","119.56","116.84","117.54","311,753,781"
