Date,Open,High,Low,Close,Volume
08/14/2017,"245.59","246.79","245.55","246.54","73,291,922"
08/11/2017,"244.02","244.80","243.75","244.12","74,869,953"
08/10/2017,"246.29","246.44","243.70","243.76","120,479,508"
08/09/2017,"246.47","247.31","246.06","247.25","62,632,621"
08/08/2017,"247.51","248.91","246.83","247.26","61,719,352"
08/07/2017,"247.49","247.87","247.37","247.87","31,995,020"
08/04/2017,"247.52","247.79","246.97","247.41","60,191,840"
08/03/2017,"247.31","247.34","246.64","246.96","40,856,000"
08/02/2017,"247.47","247.60","246.37","247.44","47,211,219"
08/01/2017,"247.46","247.50","246.72","247.32","55,050,398"
07/31/2017,"247.37","247.48","246.53","246.77","65,838,656"
07/28/2017,"246.65","247.06","246.13","246.91","50,088,359"
07/27/2017,"247.96","248.00","245.68","247.20","70,766,570"
07/26/2017,"247.75","247.79","247.13","247.43","47,575,422"
07/25/2017,"247.68","247.80","247.16","247.42","54,915,594"
07/24/2017,"246.79","246.98","246.28","246.82","46,622,262"
07/21/2017,"246.44","246.91","246.18","246.88","88,711,023"
07/20/2017,"247.28","247.42","246.47","247.10","47,135,180"
07/19/2017,"246.02","247.00","246.01","246.99","51,034,262"
07/18/2017,"245.06","245.72","244.67","245.66","42,742,500"
07/17/2017,"245.47","245.91","245.33","245.53","33,531,922"
07/14/2017,"244.43","245.97","244.31","245.56","60,262,688"
07/13/2017,"244.02","244.55","243.76","244.42","39,471,641"
07/12/2017,"243.30","244.20","243.30","244.01","59,610,406"
07/11/2017,"242.16","242.55","240.85","242.19","50,354,609"
07/10/2017,"241.95","242.80","241.76","242.37","36,663,273"
07/07/2017,"241.21","242.28","240.56","242.11","57,972,273"
07/06/2017,"241.89","242.03","240.34","240.55","66,115,320"
07/05/2017,"242.63","243.01","241.70","242.77","54,427,602"
07/03/2017,"242.88","243.38","242.21","242.21","39,153,809"
06/30/2017,"242.28","242.71","241.58","241.80","86,820,688"
06/29/2017,"243.66","243.72","239.96","241.35","106,949,695"
06/28/2017,"242.50","243.72","242.23","243.49","70,042,602"
06/27/2017,"243.04","243.38","241.31","241.33","82,247,672"
06/26/2017,"243.90","244.38","243.05","243.29","56,700,480"
06/23/2017,"242.91","243.51","242.47","243.13","66,986,797"
06/22/2017,"242.96","243.53","242.64","242.84","44,148,059"
06/21/2017,"243.42","243.59","242.41","242.95","55,977,566"
06/20/2017,"244.25","244.26","242.99","243.01","56,906,367"
06/19/2017,"243.59","244.73","243.48","244.66","65,123,801"
06/16/2017,"242.77","242.83","241.63","242.64","84,553,102"
06/15/2017,"242.68","243.91","242.36","243.77","66,464,891"
06/14/2017,"244.86","244.87","243.29","244.24","78,602,312"
06/13/2017,"243.98","244.61","243.58","244.55","60,066,953"
06/12/2017,"243.13","243.42","242.38","243.36","86,108,094"
06/09/2017,"244.09","245.01","241.95","243.41","132,256,406"
06/08/2017,"243.77","244.33","243.17","243.78","65,950,688"
06/07/2017,"243.60","243.92","242.83","243.66","54,144,312"
06/06/2017,"243.34","243.98","243.12","243.21","50,375,434"
06/05/2017,"243.97","244.30","243.76","243.99","44,698,832"
06/02/2017,"243.42","244.35","243.08","244.17","88,666,125"
06/01/2017,"241.97","243.38","241.64","243.36","68,962,016"
05/31/2017,"241.84","241.88","240.64","241.44","91,796,016"
05/30/2017,"241.34","241.79","241.16","241.50","35,201,898"
05/26/2017,"241.54","241.90","241.45","241.71","46,629,910"
05/25/2017,"241.20","242.08","240.96","241.76","64,071,660"
05/24/2017,"240.32","240.73","239.93","240.61","49,181,102"
05/23/2017,"239.95","240.24","239.51","240.05","48,341,680"
05/22/2017,"238.90","239.71","238.82","239.52","61,010,602"
05/19/2017,"237.33","239.08","237.27","238.31","115,011,398"
05/18/2017,"235.73","237.75","235.43","236.77","107,047,695"
05/17/2017,"238.10","238.64","235.75","235.82","172,174,094"
05/16/2017,"240.64","240.67","239.63","240.08","51,241,793"
05/15/2017,"239.47","240.44","239.45","240.30","61,918,941"
05/12/2017,"239.09","239.43","238.67","238.98","53,912,727"
05/11/2017,"239.35","239.57","238.13","239.38","62,358,352"
05/10/2017,"239.39","239.87","239.15","239.87","54,293,801"
05/09/2017,"239.96","240.19","239.04","239.44","51,363,199"
05/08/2017,"239.75","239.92","239.17","239.66","48,385,727"
05/05/2017,"239.19","239.72","238.68","239.70","62,001,273"
05/04/2017,"238.83","238.92","237.78","238.76","61,462,727"
05/03/2017,"238.29","238.88","237.70","238.48","73,137,727"
05/02/2017,"238.84","238.98","238.30","238.77","57,375,727"
05/01/2017,"238.68","239.17","238.20","238.68","66,882,523"
04/28/2017,"238.90","238.93","237.93","238.08","63,532,848"
04/27/2017,"238.77","238.95","237.98","238.60","57,410,328"
04/26/2017,"238.51","239.53","238.35","238.40","84,702,461"
04/25/2017,"237.91","238.95","237.81","238.55","76,698,273"
04/24/2017,"237.18","237.41","234.56","237.17","119,209,906"
04/21/2017,"235.25","235.31","234.13","234.59","110,389,797"
04/20/2017,"234.15","235.85","233.78","235.34","92,572,195"
04/19/2017,"234.52","234.95","233.18","233.44","68,699,875"
04/18/2017,"233.72","234.49","233.08","233.87","83,225,820"
04/17/2017,"233.11","234.57","232.88","234.57","68,405,367"
04/13/2017,"233.64","234.49","232.51","232.51","92,880,391"
04/12/2017,"234.74","234.96","233.77","234.03","81,864,438"
04/11/2017,"234.90","235.18","233.34","235.06","88,045,281"
04/10/2017,"235.36","236.26","234.73","235.34","67,615,297"
04/07/2017,"235.15","236.00","234.64","235.20","74,412,312"
04/06/2017,"234.94","236.04","234.43","235.44","69,135,758"
04/05/2017,"236.26","237.39","234.54","234.78","108,800,602"
04/04/2017,"235.00","235.58","234.56","235.48","56,466,199"
04/03/2017,"235.80","236.03","233.91","235.33","85,546,484"
03/31/2017,"235.90","236.51","235.68","235.74","73,733,086"
03/30/2017,"235.47","236.52","235.27","236.29","56,737,887"
03/29/2017,"234.99","235.81","234.73","235.54","61,950,352"
03/28/2017,"233.27","235.81","233.14","235.32","93,483,922"
03/27/2017,"231.93","233.92","231.61","233.62","87,454,445"
03/24/2017,"234.38","235.04","232.96","233.86","112,504,898"
03/23/2017,"234.00","235.34","233.60","234.03","100,410,305"
03/22/2017,"233.77","234.61","233.05","234.28","97,569,203"
03/21/2017,"237.47","237.61","233.58","233.73","131,809,297"
03/20/2017,"237.03","237.36","236.32","236.77","52,536,980"
03/17/2017,"237.75","237.97","237.03","237.03","89,002,109"
03/16/2017,"239.11","239.20","238.10","238.48","78,343,953"
03/15/2017,"237.56","239.44","237.29","238.95","96,081,750"
03/14/2017,"237.18","237.24","236.19","236.90","59,880,781"
03/13/2017,"237.62","237.86","237.24","237.81","57,256,820"
03/10/2017,"237.97","238.02","236.59","237.69","81,991,648"
03/09/2017,"236.70","237.24","235.74","236.86","90,683,922"
03/08/2017,"237.34","237.64","236.40","236.56","78,168,797"
03/07/2017,"237.36","237.77","236.76","237.00","65,103,738"
03/06/2017,"237.50","238.12","237.01","237.71","55,391,527"
03/03/2017,"238.17","238.61","237.73","238.42","81,974,305"
03/02/2017,"239.56","239.57","238.21","238.27","70,245,984"
03/01/2017,"238.39","240.32","238.37","239.78","149,158,203"
02/28/2017,"236.67","236.95","236.02","236.47","96,961,938"
02/27/2017,"236.64","237.31","236.35","237.11","56,515,441"
02/24/2017,"235.46","236.79","235.41","236.74","82,381,609"
02/23/2017,"236.88","236.90","235.56","236.44","74,615,906"
02/22/2017,"236.02","236.54","235.83","236.28","62,115,191"
02/21/2017,"235.52","236.69","235.51","236.49","88,946,047"
02/17/2017,"233.95","235.09","233.93","235.09","77,204,094"
02/16/2017,"234.96","235.16","233.85","234.72","84,722,438"
02/15/2017,"233.45","235.14","233.39","234.92","86,785,828"
02/14/2017,"232.56","233.71","232.16","233.70","71,108,977"
02/13/2017,"232.08","233.07","232.05","232.77","55,182,047"
02/10/2017,"231.00","231.77","230.62","231.51","66,015,891"
02/09/2017,"229.56","230.95","229.52","230.60","65,955,250"
02/08/2017,"228.61","229.39","228.31","229.24","51,566,219"
02/07/2017,"229.38","229.66","228.72","228.94","57,931,152"
02/06/2017,"228.87","229.33","228.54","228.93","57,790,113"
02/03/2017,"228.82","229.55","228.46","229.34","80,563,172"
02/02/2017,"227.20","228.10","226.82","227.77","69,657,562"
02/01/2017,"228.26","228.59","226.94","227.62","79,117,648"
01/31/2017,"226.98","227.60","226.32","227.53","75,880,805"
01/30/2017,"228.17","228.20","226.41","227.55","79,737,250"
01/27/2017,"229.42","229.59","228.76","228.97","59,711,121"
01/26/2017,"229.40","229.71","229.01","229.33","59,970,719"
01/25/2017,"228.70","229.57","228.51","229.57","84,437,711"
01/24/2017,"226.40","228.08","226.27","227.60","95,555,297"
01/23/2017,"226.35","226.81","225.27","226.15","75,061,648"
01/20/2017,"226.70","227.31","225.97","226.74","129,168,602"
01/19/2017,"226.84","227.00","225.41","225.91","66,608,789"
01/18/2017,"226.54","226.80","225.90","226.75","54,793,301"
01/17/2017,"226.31","226.78","225.80","226.25","61,240,809"
01/13/2017,"226.73","227.40","226.69","227.05","62,717,871"
01/12/2017,"226.50","226.75","224.96","226.53","72,113,188"
01/11/2017,"226.36","227.10","225.59","227.10","74,650,016"
01/10/2017,"226.48","227.45","226.01","226.46","63,771,941"
01/09/2017,"226.91","227.07","226.42","226.46","46,939,680"
01/06/2017,"226.53","227.75","225.90","227.21","71,559,922"
01/05/2017,"226.27","226.58","225.48","226.40","78,379,008"
01/04/2017,"225.62","226.75","225.61","226.58","78,744,430"
01/03/2017,"225.04","225.83","223.88","225.24","91,366,523"
12/30/2016,"224.73","224.83","222.73","223.53","108,998,305"
12/29/2016,"224.48","224.89","223.84","224.35","48,696,078"
12/28/2016,"226.57","226.59","224.27","224.40","64,095,008"
12/27/2016,"226.02","226.73","226.00","226.27","42,672,488"
12/23/2016,"225.43","225.72","225.21","225.71","36,697,820"
12/22/2016,"225.60","225.74","224.92","225.38","56,219,070"
12/21/2016,"226.25","226.45","225.77","225.77","67,909,039"
12/20/2016,"226.15","226.57","225.88","226.40","89,838,805"
12/19/2016,"225.25","226.02","225.08","225.53","90,341,148"
12/16/2016,"226.01","226.08","224.67","225.04","156,420,188"
12/15/2016,"226.16","227.81","225.89","226.81","124,972,602"
12/14/2016,"227.41","228.23","225.37","225.88","142,501,797"
12/13/2016,"227.02","228.34","227.00","227.76","110,477,508"
12/12/2016,"226.40","226.96","225.76","226.25","102,016,094"
12/09/2016,"225.41","226.53","225.37","226.51","88,005,766"
12/08/2016,"224.57","225.70","224.26","225.15","99,714,391"
12/07/2016,"221.52","224.67","221.38","224.60","110,738,094"
12/06/2016,"221.22","221.74","220.66","221.70","59,877,379"
12/05/2016,"220.65","221.40","220.42","221.00","67,837,820"
12/02/2016,"219.67","220.25","219.26","219.68","74,840,352"
12/01/2016,"220.73","220.73","219.15","219.57","79,040,484"
11/30/2016,"221.63","221.82","220.31","220.38","113,291,797"
11/29/2016,"220.52","221.44","220.17","220.91","69,886,688"
11/28/2016,"221.16","221.48","220.36","220.48","76,572,516"
