Date,Open,High,Low,Close,Volume
01/18/2001,"133.44","135.70","132.94","134.78","8,106,900"
01/17/2001,"134.84","135.05","132.64","133.45","7,851,400"
01/16/2001,"132.00","133.19","131.52","132.84","8,542,200"
01/12/2001,"132.69","133.72","131.28","132.00","7,244,000"
01/11/2001,"131.09","133.48","131.09","132.25","7,245,300"
01/10/2001,"129.00","132.13","128.81","132.13","8,746,100"
01/09/2001,"131.05","131.50","129.42","129.84","5,702,400"
01/08/2001,"129.88","130.19","127.69","130.19","6,625,300"
01/05/2001,"133.47","133.63","129.19","129.19","12,911,400"
01/04/2001,"134.94","135.47","133.00","133.55","9,219,000"
01/03/2001,"128.31","136.00","127.66","135.00","19,431,600"
01/02/2001,"132.00","132.16","127.56","128.81","8,737,400"
12/29/2000,"134.06","134.28","131.19","131.19","8,774,600"
12/28/2000,"132.81","133.88","132.59","133.72","8,358,700"
12/27/2000,"132.00","133.73","131.25","133.31","4,854,100"
12/26/2000,"130.84","132.34","130.28","132.34","4,665,300"
12/22/2000,"129.00","131.11","128.84","130.94","10,182,900"
12/21/2000,"126.00","128.86","125.53","127.13","14,331,500"
12/20/2000,"128.63","128.94","126.09","126.25","9,994,200"
12/19/2000,"132.47","134.97","130.02","130.02","9,616,700"
12/18/2000,"132.06","133.47","131.77","132.72","7,235,400"
12/15/2000,"133.13","133.13","130.56","130.97","9,065,300"
12/14/2000,"135.88","136.50","134.03","134.41","7,778,400"
12/13/2000,"139.25","139.41","136.03","136.14","6,070,500"
12/12/2000,"138.19","138.81","137.38","138.03","5,022,900"
12/11/2000,"137.38","139.56","136.72","138.63","6,405,600"
12/08/2000,"137.06","139.13","133.88","133.97","10,276,100"
12/07/2000,"134.88","135.88","133.66","133.66","6,529,100"
12/06/2000,"137.78","138.34","135.03","135.52","12,888,000"
12/05/2000,"134.88","138.25","134.41","137.72","8,883,400"
12/04/2000,"131.88","133.88","131.50","133.34","6,996,400"
12/01/2000,"133.19","134.06","131.00","132.22","7,587,200"
11/30/2000,"132.50","133.50","129.75","132.28","11,201,600"
11/29/2000,"134.38","135.91","133.27","133.44","6,914,100"
11/28/2000,"135.13","136.59","133.64","133.69","5,336,100"
