Date,Open,High,Low,Close,Volume
09/06/2018,"289.15","289.49","287.00","288.16","65,909,859"
09/05/2018,"289.41","289.64","287.89","289.03","72,452,438"
09/04/2018,"289.84","290.21","288.68","289.81","57,594,367"
08/31/2018,"289.84","290.81","289.29","290.31","66,140,844"
08/30/2018,"290.94","291.36","289.63","290.30","61,229,500"
08/29/2018,"290.16","291.74","289.89","291.48","61,485,512"
08/28/2018,"290.30","290.42","289.40","289.92","46,943,473"
08/27/2018,"288.86","289.90","288.68","289.78","57,072,379"
08/24/2018,"286.44","287.67","286.38","287.51","57,487,398"
08/23/2018,"285.97","286.94","285.43","285.79","49,204,848"
08/22/2018,"285.88","286.76","285.58","286.17","44,993,328"
08/21/2018,"286.25","287.31","285.71","286.34","67,271,984"
08/20/2018,"285.57","285.97","285.06","285.67","39,807,488"
08/17/2018,"283.83","285.56","283.37","285.06","65,618,477"
08/16/2018,"283.40","285.04","283.36","284.06","69,967,922"
08/15/2018,"282.38","282.54","280.16","281.78","102,925,398"
08/14/2018,"282.92","284.17","282.48","283.90","43,842,031"
08/13/2018,"283.47","284.16","281.77","282.10","65,732,914"
08/10/2018,"283.45","284.06","282.36","283.16","77,076,039"
08/09/2018,"285.53","285.97","284.92","285.07","35,716,980"
08/08/2018,"285.39","285.91","284.94","285.46","42,114,551"
08/07/2018,"285.39","286.01","285.24","285.58","43,196,648"
08/06/2018,"283.64","284.99","283.20","284.64","39,400,887"
08/03/2018,"282.53","283.66","282.33","283.60","53,935,391"
08/02/2018,"279.39","282.58","279.16","282.39","63,426,359"
08/01/2018,"281.56","282.13","280.13","280.86","53,853,328"
07/31/2018,"280.81","282.02","280.38","281.33","68,570,484"
07/30/2018,"281.51","281.69","279.36","279.95","63,742,512"
07/27/2018,"283.71","283.82","280.38","281.42","76,783,188"
07/26/2018,"283.20","284.11","283.09","283.34","57,919,500"
07/25/2018,"281.33","284.37","281.28","284.01","78,882,930"
07/24/2018,"281.79","282.56","280.63","281.61","68,026,945"
07/23/2018,"279.45","280.43","279.06","280.20","47,047,566"
07/20/2018,"279.77","280.48","279.50","279.68","82,372,727"
07/19/2018,"280.31","280.74","279.46","280.00","61,412,121"
07/18/2018,"280.56","281.18","280.06","281.06","44,593,473"
07/17/2018,"278.47","280.91","278.41","280.47","52,315,500"
07/16/2018,"279.64","279.80","278.84","279.34","48,201,039"
07/13/2018,"279.17","279.93","278.66","279.59","48,234,961"
07/12/2018,"278.28","279.43","277.60","279.37","60,124,688"
07/11/2018,"277.15","278.04","276.52","276.86","77,054,734"
07/10/2018,"278.41","279.01","278.08","278.90","51,966,832"
07/09/2018,"276.55","277.96","276.50","277.90","50,550,398"
07/06/2018,"273.14","275.84","272.72","275.42","66,493,703"
07/05/2018,"272.17","273.18","270.96","273.11","56,925,922"
07/03/2018,"272.87","272.98","270.42","270.90","42,187,070"
07/02/2018,"269.51","272.04","269.24","271.86","63,554,770"
06/29/2018,"272.12","273.66","271.15","271.28","97,592,492"
06/28/2018,"269.29","271.75","268.49","270.89","76,650,523"
06/27/2018,"272.26","273.87","269.18","269.35","105,110,703"
06/26/2018,"271.64","272.56","270.79","271.60","68,683,211"
06/25/2018,"273.44","273.62","269.10","271.00","137,854,203"
06/22/2018,"275.66","275.79","274.49","274.74","56,612,000"
06/21/2018,"275.96","275.98","273.68","274.24","71,061,398"
06/20/2018,"276.27","276.72","275.59","275.97","53,785,488"
06/19/2018,"274.00","275.75","273.53","275.50","97,531,516"
06/18/2018,"275.49","276.70","274.95","276.56","52,917,578"
06/15/2018,"276.60","277.51","275.35","277.13","120,041,602"
06/14/2018,"279.01","279.33","278.06","278.73","77,097,617"
06/13/2018,"279.19","279.48","277.80","278.03","79,070,609"
06/12/2018,"279.03","279.33","278.19","278.92","72,329,031"
06/11/2018,"278.44","279.37","278.31","278.56","58,892,520"
06/08/2018,"276.85","278.25","276.66","278.19","72,139,719"
06/07/2018,"277.95","278.28","276.34","277.37","72,969,398"
06/06/2018,"275.79","277.52","275.09","277.40","62,732,219"
06/05/2018,"275.05","275.53","274.18","275.10","51,135,039"
06/04/2018,"274.53","275.19","274.26","274.90","45,385,168"
06/01/2018,"272.41","273.94","272.33","273.60","71,258,406"
05/31/2018,"272.15","272.49","270.26","270.94","93,519,938"
05/30/2018,"270.50","273.11","270.42","272.61","69,678,445"
05/29/2018,"270.31","271.17","267.76","269.02","115,908,602"
05/25/2018,"272.15","272.86","271.58","272.15","56,374,762"
05/24/2018,"272.91","273.22","270.78","272.80","76,043,828"
05/23/2018,"271.17","273.39","270.99","273.36","64,694,180"
05/22/2018,"273.96","274.25","272.24","272.61","52,966,359"
05/21/2018,"273.01","273.98","271.35","273.37","58,025,879"
05/18/2018,"271.62","272.03","270.93","271.33","64,367,961"
05/17/2018,"271.94","273.23","271.13","272.01","56,536,398"
05/16/2018,"271.14","272.76","271.11","272.24","53,942,633"
05/15/2018,"271.59","271.61","270.03","271.10","87,036,039"
05/14/2018,"273.34","274.08","272.36","272.98","54,790,609"
05/11/2018,"272.16","273.15","271.58","272.85","59,871,512"
05/10/2018,"270.34","272.39","270.22","272.02","72,063,930"
05/09/2018,"267.68","269.87","267.09","269.50","59,666,141"
05/08/2018,"266.50","267.33","265.15","266.92","67,499,250"
05/07/2018,"266.89","268.02","266.11","266.92","55,304,910"
05/04/2018,"261.52","266.79","261.15","266.02","91,222,078"
05/03/2018,"262.26","263.36","259.05","262.62","136,311,500"
05/02/2018,"264.76","265.68","262.76","263.20","86,368,945"
05/01/2018,"263.87","265.10","262.11","264.98","74,203,367"
04/30/2018,"267.26","267.89","264.43","264.51","82,182,320"
04/27/2018,"267.00","267.34","265.50","266.56","57,053,648"
04/26/2018,"264.79","267.25","264.29","266.31","67,731,938"
04/25/2018,"262.91","264.13","260.85","263.63","103,840,898"
04/24/2018,"267.73","267.98","261.28","262.98","112,885,508"
04/23/2018,"267.26","267.89","265.35","266.57","65,557,953"
04/20/2018,"268.81","269.06","265.61","266.61","99,953,125"
04/19/2018,"269.65","269.88","267.72","268.89","77,655,914"
04/18/2018,"270.69","271.30","269.87","270.39","57,303,859"
04/17/2018,"269.33","270.87","268.75","270.19","64,682,039"
04/16/2018,"267.00","268.20","266.07","267.33","63,405,289"
04/13/2018,"267.41","267.54","264.01","265.15","85,079,188"
04/12/2018,"265.26","267.00","265.06","265.93","68,890,477"
04/11/2018,"263.47","265.64","263.39","263.76","91,140,242"
04/10/2018,"264.27","266.04","262.98","265.15","105,573,695"
04/09/2018,"261.37","264.84","259.94","261.00","105,442,898"
04/06/2018,"263.42","265.11","258.00","259.72","179,521,203"
04/05/2018,"265.55","266.64","264.32","265.64","82,652,625"
04/04/2018,"256.75","264.36","256.60","263.56","123,715,297"
04/03/2018,"258.87","261.31","256.84","260.77","119,956,898"
04/02/2018,"262.55","263.13","254.67","257.47","186,286,297"
03/29/2018,"261.12","265.26","259.84","263.15","124,244,797"
03/28/2018,"260.75","262.64","258.58","259.83","146,452,297"
03/27/2018,"266.17","266.77","258.84","260.60","129,941,398"
03/26/2018,"262.13","265.43","259.41","265.11","141,956,094"
03/23/2018,"264.17","265.02","257.83","258.05","183,534,797"
03/22/2018,"267.91","268.87","263.36","263.67","148,785,906"
03/21/2018,"270.90","273.27","270.19","270.43","78,709,586"
03/20/2018,"270.94","271.67","270.18","270.95","59,757,273"
03/19/2018,"273.35","274.40","268.62","270.49","109,208,398"
03/16/2018,"274.50","275.39","274.14","274.20","100,343,695"
03/15/2018,"275.88","276.61","274.43","275.00","83,433,039"
03/14/2018,"277.81","278.02","274.67","275.30","105,895,102"
03/13/2018,"279.84","280.41","276.03","276.72","91,968,945"
03/12/2018,"279.20","279.91","278.08","278.52","71,924,789"
03/09/2018,"275.70","278.87","275.34","278.87","113,625,297"
03/08/2018,"273.55","274.24","272.42","274.10","66,901,148"
03/07/2018,"270.42","273.18","270.20","272.78","87,063,508"
03/06/2018,"273.30","273.39","271.18","272.88","79,213,156"
03/05/2018,"267.73","272.89","267.61","272.19","97,307,391"
03/02/2018,"265.80","269.72","264.82","269.08","139,083,203"
03/01/2018,"271.41","273.17","266.00","267.70","176,855,109"
02/28/2018,"275.68","276.19","271.29","271.65","121,907,797"
02/27/2018,"278.11","278.92","274.36","274.43","99,099,172"
02/26/2018,"275.93","278.01","275.26","277.90","86,491,406"
02/23/2018,"271.79","274.71","271.25","274.71","92,766,430"
02/22/2018,"271.10","273.05","269.64","270.40","110,511,297"
02/21/2018,"271.90","274.72","269.94","270.05","98,883,742"
02/20/2018,"272.03","273.67","270.50","271.40","86,369,664"
02/16/2018,"272.32","275.32","272.27","273.11","160,420,094"
02/15/2018,"271.57","273.04","268.77","273.03","111,200,305"
02/14/2018,"264.31","270.00","264.30","269.59","120,735,695"
02/13/2018,"263.97","266.62","263.31","266.00","81,223,641"
02/12/2018,"263.83","267.01","261.66","265.34","143,736,000"
02/09/2018,"260.80","263.61","252.92","261.50","283,565,312"
02/08/2018,"268.01","268.17","257.59","257.63","246,449,500"
02/07/2018,"268.50","272.36","267.58","267.67","167,376,094"
02/06/2018,"259.94","269.70","258.70","269.13","355,026,812"
02/05/2018,"273.45","275.85","263.31","263.93","294,681,781"
02/02/2018,"280.08","280.23","275.41","275.45","173,174,797"
02/01/2018,"281.07","283.06","280.68","281.58","90,102,469"
01/31/2018,"282.73","283.30","280.68","281.90","118,948,094"
01/30/2018,"282.60","284.74","281.22","281.76","131,796,406"
01/29/2018,"285.93","286.43","284.50","284.68","90,118,336"
01/26/2018,"284.25","286.63","283.96","286.58","107,743,102"
01/25/2018,"284.16","284.27","282.41","283.30","84,587,312"
01/24/2018,"284.02","284.70","281.84","283.18","134,816,094"
01/23/2018,"282.74","283.62","282.37","283.29","97,084,703"
01/22/2018,"280.17","282.69","280.11","282.69","91,322,406"
01/19/2018,"279.80","280.41","279.14","280.41","140,920,094"
01/18/2018,"279.48","279.96","278.58","279.14","100,728,000"
01/17/2018,"278.03","280.05","276.97","279.61","113,258,797"
01/16/2018,"279.35","280.09","276.18","276.97","106,555,102"
01/12/2018,"276.42","278.11","276.08","277.92","90,816,078"
01/11/2018,"274.75","276.12","274.56","276.12","62,361,461"
01/10/2018,"273.68","274.42","272.92","274.12","69,574,320"
01/09/2018,"274.40","275.25","274.08","274.54","57,253,961"
01/08/2018,"273.31","274.10","272.98","273.92","57,319,191"
01/05/2018,"272.51","273.56","271.95","273.42","83,524,000"
01/04/2018,"271.20","272.16","270.54","271.61","80,636,406"
01/03/2018,"268.96","270.64","268.96","270.47","90,070,414"
01/02/2018,"267.84","268.81","267.40","268.77","86,655,750"
12/29/2017,"268.53","268.55","266.64","266.86","96,007,422"
12/28/2017,"267.89","267.92","267.45","267.87","45,116,141"
12/27/2017,"267.38","267.73","267.01","267.32","57,750,992"
12/26/2017,"267.05","267.44","266.89","267.19","45,244,434"
12/22/2017,"267.60","267.64","266.90","267.51","78,720,875"
12/21/2017,"267.74","268.39","267.30","267.58","67,032,344"
12/20/2017,"268.27","268.33","266.69","267.03","76,751,508"
12/19/2017,"268.48","268.53","267.09","267.17","82,382,883"
12/18/2017,"268.10","268.60","267.98","268.20","83,653,570"
12/15/2017,"265.45","267.04","265.39","266.51","144,610,297"
12/14/2017,"267.09","267.22","265.60","265.66","100,666,703"
12/13/2017,"267.06","267.56","266.65","266.75","102,905,398"
12/12/2017,"266.57","267.32","266.35","266.78","85,195,750"
12/11/2017,"265.58","266.38","265.48","266.31","83,077,531"
12/08/2017,"264.99","265.52","264.03","265.51","76,563,875"
12/07/2017,"263.09","264.43","262.94","264.07","77,218,570"
12/06/2017,"262.87","263.73","262.71","263.24","75,898,570"
12/05/2017,"264.43","265.15","263.04","263.19","77,994,547"
12/04/2017,"266.31","266.80","264.08","264.14","94,040,562"
12/01/2017,"264.76","265.31","260.76","264.46","164,390,891"
11/30/2017,"263.76","266.05","263.67","265.01","127,894,398"
11/29/2017,"263.02","263.63","262.20","262.71","77,512,094"
11/28/2017,"260.76","262.90","260.66","262.87","98,971,719"
