Date,Open,High,Low,Close,Volume
04/01/2010,"117.80","118.25","117.10","117.80","161,215,203"
03/31/2010,"116.95","117.52","116.61","117.00","161,078,703"
03/30/2010,"117.46","117.83","116.91","117.40","145,772,406"
03/29/2010,"117.17","117.53","116.69","117.32","134,513,500"
03/26/2010,"116.87","117.42","116.12","116.58","205,808,500"
03/25/2010,"117.63","118.17","116.51","116.65","223,396,297"
03/24/2010,"116.97","117.43","115.58","116.84","196,183,297"
03/23/2010,"116.76","117.51","116.38","117.41","182,941,594"
03/22/2010,"115.31","116.80","115.24","116.59","184,477,703"
03/19/2010,"116.96","117.29","115.52","115.97","226,641,109"
03/18/2010,"117.11","117.27","116.57","117.04","196,508,984"
03/17/2010,"116.76","117.48","116.42","117.10","177,468,094"
03/16/2010,"115.81","116.52","115.49","116.41","168,672,984"
03/15/2010,"115.26","115.58","114.60","115.49","146,816,797"
03/12/2010,"115.95","115.97","115.14","115.46","162,074,797"
03/11/2010,"114.70","115.48","114.35","115.45","160,875,812"
03/10/2010,"114.51","115.28","114.41","114.97","186,088,797"
03/09/2010,"113.93","114.99","113.87","114.46","154,556,703"
03/08/2010,"114.26","114.52","114.07","114.27","114,631,102"
03/05/2010,"113.37","114.34","113.10","114.25","176,118,797"
03/04/2010,"112.45","112.80","112.03","112.64","135,770,406"
03/03/2010,"112.49","112.97","112.02","112.30","150,784,891"
03/02/2010,"112.37","112.74","112.00","112.20","160,992,406"
03/01/2010,"111.20","112.00","111.17","111.89","147,709,594"
02/26/2010,"110.77","111.12","110.11","110.74","173,589,203"
02/25/2010,"109.24","110.75","108.94","110.67","259,634,703"
02/24/2010,"110.14","111.00","109.86","110.82","176,350,594"
02/23/2010,"110.86","111.20","109.52","109.81","207,496,891"
02/22/2010,"111.55","111.58","110.83","111.16","132,346,797"
02/19/2010,"110.62","111.57","110.36","111.14","222,684,797"
02/18/2010,"110.08","111.14","110.04","110.91","193,708,500"
02/17/2010,"110.27","110.41","109.74","110.26","168,844,984"
02/16/2010,"108.86","109.85","107.82","109.74","159,317,406"
02/12/2010,"106.99","108.10","106.51","108.04","304,622,031"
02/11/2010,"106.87","108.25","106.25","108.13","223,591,500"
02/10/2010,"107.05","107.60","106.11","107.01","240,511,500"
02/09/2010,"107.13","108.15","106.27","107.22","337,820,406"
02/08/2010,"106.74","107.33","105.81","105.89","224,166,797"
02/05/2010,"106.56","106.88","104.58","106.66","493,585,781"
02/04/2010,"108.98","109.03","106.42","106.44","356,715,594"
02/03/2010,"109.88","110.48","109.51","109.83","172,730,594"
02/02/2010,"109.26","110.59","108.88","110.38","216,327,906"
02/01/2010,"108.15","109.07","107.50","109.06","187,864,891"
01/29/2010,"109.04","109.80","107.22","107.39","310,677,594"
01/28/2010,"110.19","110.25","107.91","108.57","316,104,000"
01/27/2010,"109.17","110.08","108.33","109.83","271,863,625"
01/26/2010,"109.34","110.47","109.04","109.31","211,168,703"
01/25/2010,"110.21","110.41","109.41","109.77","186,937,500"
01/22/2010,"111.20","111.74","109.09","109.21","345,942,406"
01/21/2010,"113.92","114.27","111.56","111.70","344,859,500"
01/20/2010,"114.28","114.45","112.98","113.89","216,490,094"
01/19/2010,"113.62","115.13","113.59","115.06","139,172,609"
01/15/2010,"114.73","114.84","113.20","113.64","212,283,109"
01/14/2010,"114.49","115.14","114.42","114.93","115,783,797"
01/13/2010,"113.95","114.94","113.37","114.62","161,821,906"
01/12/2010,"113.97","114.21","113.22","113.66","163,333,406"
01/11/2010,"115.08","115.13","114.24","114.73","106,375,695"
01/08/2010,"113.89","114.62","113.66","114.57","126,402,797"
01/07/2010,"113.50","114.33","113.18","114.19","131,091,000"
01/06/2010,"113.52","113.99","113.43","113.71","116,074,398"
01/05/2010,"113.26","113.68","112.85","113.63","111,579,906"
01/04/2010,"112.37","113.39","111.51","113.33","118,944,492"
12/31/2009,"112.77","112.80","111.39","111.44","90,637,859"
12/30/2009,"112.23","112.65","112.17","112.52","73,138,359"
12/29/2009,"113.01","113.03","112.55","112.56","80,572,469"
12/28/2009,"112.90","112.99","112.32","112.72","87,508,430"
12/24/2009,"112.19","112.60","111.99","112.48","39,677,473"
12/23/2009,"112.00","112.11","111.50","111.95","111,783,000"
12/22/2009,"111.57","111.97","111.43","111.73","91,707,438"
12/21/2009,"110.76","111.70","110.76","111.33","118,104,203"
12/18/2009,"110.20","110.30","109.28","110.21","174,591,109"
12/17/2009,"110.72","110.93","110.08","110.18","183,390,094"
12/16/2009,"111.80","112.13","111.27","111.52","155,358,094"
12/15/2009,"111.46","111.92","111.00","111.35","120,408,797"
12/14/2009,"111.87","112.00","105.48","111.87","107,141,508"
12/11/2009,"111.11","111.36","110.61","111.11","124,854,000"
12/10/2009,"110.70","111.12","110.45","110.64","138,014,594"
12/09/2009,"109.58","110.18","109.02","110.02","155,063,297"
12/08/2009,"110.04","110.77","109.27","109.61","169,863,703"
12/07/2009,"110.91","111.53","110.49","110.84","127,973,797"
12/04/2009,"111.84","112.38","110.04","111.01","274,907,812"
12/03/2009,"111.55","112.18","110.29","110.38","167,324,797"
12/02/2009,"111.28","112.01","110.92","111.25","132,315,109"
12/01/2009,"110.92","111.66","110.73","111.30","159,613,594"
11/30/2009,"109.48","110.20","108.12","109.94","160,874,797"
