Date,Open,High,Low,Close,Volume
11/28/2005,"127.25","127.27","126.04","126.23","54,495,699"
11/25/2005,"126.98","127.22","126.81","127.13","15,270,000"
11/23/2005,"126.25","127.41","126.21","127.03","50,853,199"
11/22/2005,"125.56","126.52","125.42","126.30","66,438,898"
11/21/2005,"125.15","125.91","124.98","125.76","50,020,500"
11/18/2005,"125.04","125.76","124.33","125.13","72,437,203"
11/17/2005,"123.75","124.65","123.14","124.64","55,651,801"
11/16/2005,"123.37","123.55","122.98","123.49","51,133,898"
11/15/2005,"123.58","124.09","122.86","123.24","69,590,203"
11/14/2005,"123.76","124.02","123.38","123.69","45,092,199"
11/11/2005,"123.35","123.84","122.43","123.76","34,867,000"
11/10/2005,"122.34","123.86","121.75","123.34","79,132,203"
11/09/2005,"122.08","122.95","121.86","122.39","57,666,602"
11/08/2005,"121.95","122.42","121.79","122.23","42,152,801"
11/07/2005,"122.40","122.62","121.85","122.23","46,765,301"
11/04/2005,"122.40","122.46","121.55","122.11","59,156,398"
11/03/2005,"122.15","122.66","121.75","122.27","84,900,906"
11/02/2005,"120.17","121.75","120.13","121.75","74,676,305"
11/01/2005,"120.58","120.90","120.22","120.49","66,994,102"
10/31/2005,"120.29","121.30","120.13","120.13","80,144,906"
10/28/2005,"118.43","119.95","118.10","119.80","72,959,703"
10/27/2005,"119.20","119.37","117.93","118.10","68,264,102"
10/26/2005,"119.51","120.54","119.19","119.37","82,692,305"
10/25/2005,"119.72","120.24","118.94","119.72","77,054,703"
10/24/2005,"118.44","120.09","118.41","119.96","72,322,508"
10/21/2005,"118.29","118.78","117.51","118.13","96,580,508"
10/20/2005,"119.49","119.81","117.30","117.67","132,023,297"
10/19/2005,"117.56","119.80","117.12","119.78","116,567,508"
10/18/2005,"118.94","118.96","117.80","117.82","75,012,102"
10/17/2005,"118.77","119.27","118.45","119.11","68,114,508"
10/14/2005,"118.12","118.81","117.56","118.67","88,651,203"
10/13/2005,"117.46","118.08","116.88","117.43","99,068,102"
10/12/2005,"118.39","119.13","117.41","117.50","100,517,305"
10/11/2005,"118.99","119.39","118.32","118.43","75,637,398"
10/10/2005,"119.68","119.71","118.30","118.60","52,678,199"
10/07/2005,"119.70","120.05","119.13","119.61","75,662,508"
10/06/2005,"119.78","120.26","118.17","119.20","141,075,109"
10/05/2005,"121.25","121.31","119.57","119.63","106,055,508"
10/04/2005,"122.79","123.03","121.16","121.22","60,778,301"
10/03/2005,"122.96","123.34","122.45","122.60","51,000,801"
09/30/2005,"122.62","123.04","121.74","123.04","47,827,102"
09/29/2005,"121.55","122.86","121.08","122.66","66,615,602"
09/28/2005,"121.91","122.12","121.20","121.67","58,700,801"
09/27/2005,"121.52","121.99","121.02","121.55","66,151,297"
09/26/2005,"122.02","122.24","121.08","121.58","70,423,906"
09/23/2005,"121.24","121.89","120.90","121.44","59,368,398"
09/22/2005,"120.95","121.66","120.44","121.34","84,599,102"
09/21/2005,"121.79","121.87","120.78","120.91","94,480,906"
09/20/2005,"123.21","123.61","121.87","122.05","84,963,203"
09/19/2005,"123.47","123.55","122.64","123.09","53,373,699"
09/16/2005,"123.28","123.74","122.87","123.50","75,424,305"
09/15/2005,"123.51","123.65","122.90","123.15","73,579,703"
09/14/2005,"123.75","123.92","123.02","123.21","57,694,898"
09/13/2005,"124.13","124.42","123.52","123.66","58,477,801"
09/12/2005,"124.45","124.67","124.27","124.35","33,020,801"
09/09/2005,"123.83","124.74","123.80","124.60","44,112,301"
09/08/2005,"123.66","124.00","123.31","123.50","39,069,699"
09/07/2005,"123.63","124.13","123.46","123.91","41,753,102"
09/06/2005,"122.66","123.80","122.65","123.70","57,253,699"
09/02/2005,"122.85","122.88","122.04","122.27","47,654,301"
09/01/2005,"122.51","123.15","121.14","122.49","74,581,000"
08/31/2005,"121.19","122.66","120.74","122.58","102,975,703"
08/30/2005,"121.25","121.30","120.39","121.05","74,166,000"
08/29/2005,"120.41","121.78","120.38","121.69","56,179,602"
08/26/2005,"121.48","121.49","120.68","120.76","61,960,602"
08/25/2005,"121.35","121.67","121.21","121.59","35,642,000"
08/24/2005,"121.94","122.73","121.09","121.15","79,131,508"
08/23/2005,"122.50","122.61","121.15","122.24","56,740,801"
08/22/2005,"122.58","123.23","121.88","122.47","69,948,305"
08/19/2005,"122.63","122.82","122.20","122.47","39,954,500"
08/18/2005,"122.05","122.56","121.84","122.19","53,540,199"
08/17/2005,"122.19","122.87","122.03","122.20","62,504,898"
08/16/2005,"123.44","123.52","122.09","122.21","72,238,703"
08/15/2005,"123.22","123.87","122.83","123.82","36,222,898"
08/12/2005,"123.57","123.69","122.75","123.06","54,814,000"
08/11/2005,"123.27","124.03","123.01","123.82","58,852,801"
08/10/2005,"123.82","124.50","122.82","123.33","73,112,102"
08/09/2005,"123.06","123.59","122.87","123.39","47,303,000"
08/08/2005,"123.17","123.41","122.38","122.65","48,226,699"
08/05/2005,"123.45","123.98","122.67","122.88","53,703,199"
08/04/2005,"124.23","124.31","123.57","123.72","51,041,102"
08/03/2005,"124.25","124.74","124.12","124.72","37,192,199"
08/02/2005,"123.87","124.60","123.74","124.39","46,213,000"
08/01/2005,"123.83","124.04","123.45","123.65","42,930,898"
07/29/2005,"124.41","124.63","123.50","123.74","62,445,801"
07/28/2005,"123.99","124.64","123.64","124.57","48,433,398"
07/27/2005,"123.50","123.89","123.05","123.79","45,257,199"
07/26/2005,"123.23","123.53","122.37","123.34","42,823,102"
07/25/2005,"123.41","123.95","122.85","123.19","57,585,500"
07/22/2005,"122.88","123.56","122.63","123.54","55,928,000"
07/21/2005,"123.55","123.61","122.47","122.72","100,788,203"
07/20/2005,"122.59","123.73","122.30","123.44","69,601,203"
07/19/2005,"122.71","123.11","122.41","123.02","59,499,398"
07/18/2005,"122.50","122.63","122.05","122.35","56,797,199"
07/15/2005,"122.79","123.04","122.36","122.84","56,137,801"
07/14/2005,"122.98","123.44","122.49","122.91","64,775,500"
07/13/2005,"122.27","122.52","121.99","122.43","41,266,000"
07/12/2005,"121.89","122.63","121.64","122.26","52,158,000"
07/11/2005,"121.33","122.10","121.31","121.94","49,760,000"
07/08/2005,"119.97","121.32","119.72","121.32","64,550,602"
07/07/2005,"118.29","119.95","118.26","119.95","103,259,000"
07/06/2005,"120.39","120.65","119.41","119.48","54,063,602"
07/05/2005,"119.25","120.65","119.19","120.49","51,550,199"
07/01/2005,"119.45","119.80","119.21","119.53","49,786,199"
06/30/2005,"120.22","120.32","118.95","119.18","62,301,602"
06/29/2005,"120.37","120.40","119.76","119.83","43,009,801"
06/28/2005,"119.40","120.24","119.37","120.15","42,615,301"
06/27/2005,"118.97","119.41","118.75","119.15","51,161,398"
06/24/2005,"119.88","120.01","118.84","118.98","59,185,898"
06/23/2005,"121.32","121.60","119.83","119.86","62,811,398"
06/22/2005,"121.68","121.94","121.07","121.57","46,672,398"
06/21/2005,"121.50","121.65","121.03","121.47","40,058,699"
06/20/2005,"121.08","121.84","120.94","121.40","42,225,699"
06/17/2005,"121.54","121.90","120.49","121.36","53,732,801"
06/16/2005,"121.09","121.64","120.92","121.40","46,642,301"
06/15/2005,"121.16","121.24","120.23","121.09","53,848,602"
06/14/2005,"120.45","121.20","120.38","120.86","34,001,500"
06/13/2005,"119.94","121.08","119.81","120.58","49,501,699"
06/10/2005,"120.56","120.65","119.60","120.20","36,504,102"
06/09/2005,"119.74","120.58","119.44","120.48","57,159,898"
06/08/2005,"120.43","120.59","119.67","119.91","50,020,602"
06/07/2005,"120.39","121.25","120.01","120.13","66,681,102"
06/06/2005,"120.02","120.20","119.55","120.04","36,332,000"
06/03/2005,"120.55","120.89","119.73","120.15","61,028,500"
06/02/2005,"120.23","120.84","120.10","120.76","40,481,000"
06/01/2005,"119.52","120.92","119.45","120.50","69,873,602"
05/31/2005,"120.08","120.17","119.40","119.48","44,926,801"
05/27/2005,"120.06","120.25","119.80","120.25","24,640,199"
05/26/2005,"119.79","120.21","119.62","120.05","43,550,102"
05/25/2005,"119.35","119.87","118.83","119.41","48,472,898"
05/24/2005,"119.44","119.83","119.20","119.50","50,990,898"
05/23/2005,"119.21","120.04","119.19","119.78","51,291,500"
05/20/2005,"119.34","119.39","118.74","119.12","46,424,801"
05/19/2005,"119.02","119.41","118.70","119.29","62,360,102"
05/18/2005,"118.07","119.08","118.01","118.79","78,042,398"
05/17/2005,"116.43","117.70","116.16","117.58","61,411,898"
05/16/2005,"115.70","116.84","115.66","116.80","49,350,102"
05/13/2005,"116.30","116.62","114.80","115.72","85,440,508"
05/12/2005,"117.32","117.59","115.41","115.95","95,568,703"
05/11/2005,"116.93","117.40","115.85","117.24","92,009,000"
05/10/2005,"117.36","117.50","116.39","116.60","75,022,602"
05/09/2005,"117.21","118.08","117.05","117.82","43,970,602"
05/06/2005,"117.93","117.99","117.06","117.09","69,602,797"
05/05/2005,"117.67","118.00","116.74","117.46","97,313,602"
