Date,Open,High,Low,Close,Volume
07/18/2006,"123.74","124.05","122.39","123.97","123,629,305"
07/17/2006,"123.50","124.10","123.15","123.34","81,209,797"
07/14/2006,"124.16","124.26","122.83","123.52","103,215,797"
07/13/2006,"125.50","125.68","124.00","124.00","101,699,703"
07/12/2006,"127.21","127.40","125.72","126.05","82,431,906"
07/11/2006,"126.61","127.41","125.94","127.41","73,637,000"
07/10/2006,"126.94","127.43","126.41","126.85","60,938,102"
07/07/2006,"127.19","127.56","126.29","126.61","81,624,906"
07/06/2006,"127.20","127.85","127.08","127.44","50,090,801"
07/05/2006,"127.29","127.45","126.52","127.07","69,652,703"
07/03/2006,"127.43","128.01","127.31","127.80","23,936,199"
06/30/2006,"127.47","127.66","126.96","127.23","54,227,699"
06/29/2006,"125.20","127.35","125.17","127.27","110,633,102"
06/28/2006,"124.19","124.77","123.65","124.75","62,367,699"
06/27/2006,"125.01","125.29","123.77","123.91","69,777,508"
06/26/2006,"124.54","125.06","124.25","124.99","37,849,602"
06/23/2006,"124.33","125.30","124.03","124.44","54,111,199"
06/22/2006,"124.95","125.06","124.04","124.46","74,982,000"
06/21/2006,"124.00","125.70","123.96","125.01","75,000,398"
06/20/2006,"124.01","124.81","123.72","124.09","65,491,699"
06/19/2006,"125.40","125.48","123.55","123.67","95,803,102"
06/16/2006,"125.19","125.56","124.46","124.65","94,243,508"
06/15/2006,"123.92","126.36","123.86","126.12","133,993,594"
06/14/2006,"122.84","123.63","122.34","123.50","163,565,594"
06/13/2006,"123.78","124.84","122.55","122.55","185,688,000"
06/12/2006,"125.88","125.93","123.82","123.99","95,774,602"
06/09/2006,"126.36","126.96","125.29","125.35","94,972,203"
06/08/2006,"125.58","126.50","123.87","125.75","204,954,703"
06/07/2006,"126.91","127.65","125.79","125.86","108,595,703"
06/06/2006,"127.21","127.38","125.76","126.81","130,495,602"
06/05/2006,"128.79","128.86","126.77","127.12","86,104,102"
06/02/2006,"129.25","129.43","128.32","129.00","91,702,508"
06/01/2006,"127.38","128.94","127.27","128.73","73,717,398"
05/31/2006,"126.58","127.51","126.20","127.51","86,925,508"
05/30/2006,"127.97","128.00","126.05","126.10","72,067,797"
05/26/2006,"128.00","128.38","127.51","128.38","62,989,699"
05/25/2006,"126.92","127.73","126.43","127.73","78,977,906"
05/24/2006,"125.68","126.89","124.76","126.17","168,341,906"
05/23/2006,"127.18","127.63","125.17","125.17","91,860,906"
05/22/2006,"126.28","127.17","125.50","126.13","110,778,906"
05/19/2006,"126.87","127.49","125.80","127.10","124,308,602"
05/18/2006,"127.38","127.75","126.11","126.21","87,903,102"
05/17/2006,"128.67","129.10","126.77","126.85","144,774,891"
05/16/2006,"129.76","130.00","129.01","129.31","62,133,000"
05/15/2006,"128.79","129.74","128.61","129.50","84,024,203"
05/12/2006,"130.48","130.72","129.19","129.24","91,725,398"
05/11/2006,"132.51","132.55","130.52","130.95","80,607,906"
05/10/2006,"132.41","132.75","131.89","132.55","64,376,500"
05/09/2006,"132.42","132.77","132.31","132.62","29,857,301"
05/08/2006,"132.51","132.77","132.36","132.36","30,016,500"
05/05/2006,"132.05","132.80","131.85","132.52","62,588,102"
05/04/2006,"131.08","131.62","130.34","131.36","42,921,398"
05/03/2006,"131.22","131.32","130.45","130.89","60,820,301"
05/02/2006,"131.01","131.46","130.74","131.38","49,062,500"
05/01/2006,"131.47","131.80","130.32","130.40","64,984,500"
04/28/2006,"130.79","131.75","130.71","131.47","55,853,398"
04/27/2006,"129.90","131.63","129.59","131.03","124,445,305"
04/26/2006,"130.50","131.14","130.30","130.40","67,261,305"
04/25/2006,"131.04","131.12","129.92","130.37","84,359,305"
04/24/2006,"130.93","131.07","130.38","130.91","52,545,801"
04/21/2006,"131.73","131.79","130.62","131.15","72,306,102"
04/20/2006,"131.00","131.86","130.60","131.13","86,004,102"
04/19/2006,"130.72","131.07","130.24","130.95","87,267,000"
04/18/2006,"128.95","130.94","128.84","130.70","92,526,000"
04/17/2006,"128.79","129.31","128.02","128.66","64,167,699"
04/13/2006,"128.59","129.25","128.31","128.71","51,074,898"
04/12/2006,"128.77","129.13","128.61","128.88","43,033,699"
04/11/2006,"129.85","130.06","128.25","128.64","72,798,906"
04/10/2006,"129.71","130.08","129.26","129.74","41,496,500"
04/07/2006,"131.06","131.40","129.35","129.54","80,178,102"
04/06/2006,"130.85","131.21","130.19","130.87","57,906,000"
04/05/2006,"130.61","131.28","130.38","131.01","50,603,699"
04/04/2006,"129.72","130.73","129.36","130.56","54,808,898"
04/03/2006,"130.07","130.87","129.49","129.73","61,624,699"
03/31/2006,"130.02","130.24","129.37","129.83","62,914,301"
03/30/2006,"130.11","130.98","129.55","129.80","70,571,508"
03/29/2006,"129.41","130.50","129.29","130.03","61,502,801"
03/28/2006,"129.93","130.53","128.29","129.22","82,068,398"
03/27/2006,"130.03","130.28","129.74","130.02","32,473,000"
03/24/2006,"129.99","130.57","129.74","130.21","43,200,102"
03/23/2006,"130.24","130.39","129.66","130.11","46,406,301"
03/22/2006,"129.51","130.51","129.45","130.38","51,605,699"
03/21/2006,"130.34","130.99","129.45","129.59","87,079,305"
03/20/2006,"130.64","130.90","130.21","130.41","45,538,500"
03/17/2006,"130.68","130.90","130.38","130.62","47,286,801"
03/16/2006,"130.98","131.47","130.84","131.03","65,810,797"
03/15/2006,"130.15","130.86","129.85","130.76","53,398,602"
03/14/2006,"128.71","130.23","128.61","130.18","69,876,102"
03/13/2006,"128.84","129.16","128.53","128.83","45,476,301"
03/10/2006,"127.72","128.84","127.44","128.59","60,490,301"
03/09/2006,"128.33","128.68","127.38","127.38","56,313,500"
03/08/2006,"127.70","128.44","127.18","128.24","66,691,102"
03/07/2006,"127.92","128.06","127.40","127.97","61,668,398"
03/06/2006,"129.14","129.18","127.85","128.17","57,478,398"
03/03/2006,"128.66","130.07","128.65","128.76","73,401,797"
03/02/2006,"128.90","129.42","128.61","129.36","60,642,199"
03/01/2006,"128.60","129.49","128.50","129.37","48,640,801"
02/28/2006,"129.20","129.91","128.13","128.23","74,394,797"
02/27/2006,"129.40","130.04","129.28","129.46","35,880,102"
02/24/2006,"129.11","129.48","128.76","129.41","36,777,398"
02/23/2006,"129.27","129.64","128.28","129.08","43,420,301"
02/22/2006,"128.77","129.65","128.65","129.27","42,322,301"
02/21/2006,"129.12","129.40","128.29","128.49","46,452,500"
02/17/2006,"129.09","129.16","128.58","128.81","40,342,602"
02/16/2006,"128.34","129.21","128.18","129.16","61,016,500"
02/15/2006,"127.66","128.32","127.24","128.20","85,470,305"
02/14/2006,"126.46","128.03","123.64","127.75","90,964,305"
02/13/2006,"126.57","126.79","125.95","126.41","52,305,801"
02/10/2006,"126.43","127.13","125.45","126.64","64,504,102"
02/09/2006,"126.92","127.60","126.37","126.41","62,022,801"
02/08/2006,"125.88","128.10","125.60","126.62","59,414,602"
02/07/2006,"126.38","126.66","125.40","125.48","71,213,000"
02/06/2006,"126.44","126.80","126.17","126.60","45,512,199"
02/03/2006,"126.58","128.39","126.14","126.27","86,041,102"
02/02/2006,"128.10","128.14","126.80","126.90","83,628,203"
02/01/2006,"127.82","128.43","127.72","128.39","63,562,898"
01/31/2006,"128.32","128.54","127.49","127.50","73,116,797"
01/30/2006,"128.44","128.81","128.35","128.44","33,709,699"
01/27/2006,"127.66","128.66","127.45","128.54","65,782,297"
01/26/2006,"127.28","127.67","126.76","127.36","71,303,906"
01/25/2006,"127.04","127.18","125.84","126.66","87,789,305"
01/24/2006,"126.63","127.15","126.42","126.55","53,013,898"
01/23/2006,"126.21","126.82","126.13","126.42","67,038,797"
01/20/2006,"128.28","128.31","125.97","125.97","115,311,000"
01/19/2006,"128.09","128.77","127.81","128.31","78,046,000"
01/18/2006,"127.58","128.90","127.16","127.82","75,066,508"
01/17/2006,"128.20","128.42","127.81","128.33","52,176,398"
01/13/2006,"128.57","128.90","128.20","128.68","44,856,699"
01/12/2006,"129.08","129.28","128.44","128.80","40,507,301"
01/11/2006,"129.02","129.44","128.73","129.31","49,599,898"
01/10/2006,"128.39","128.98","128.26","128.90","44,960,898"
01/09/2006,"128.42","129.06","128.38","128.77","43,527,398"
01/06/2006,"128.04","128.58","127.36","128.44","62,888,602"
01/05/2006,"127.17","127.59","126.88","127.38","47,310,500"
01/04/2006,"126.86","127.49","126.70","127.30","52,240,102"
01/03/2006,"125.10","127.00","124.39","126.70","73,325,102"
12/30/2005,"124.80","125.06","124.36","124.51","44,646,102"
12/29/2005,"125.72","125.96","125.06","125.19","32,948,898"
12/28/2005,"125.73","125.99","125.50","125.75","30,764,301"
12/27/2005,"126.92","127.05","125.38","125.47","44,500,301"
12/23/2005,"126.79","126.86","126.42","126.76","27,977,301"
12/22/2005,"126.31","126.69","126.08","126.69","32,248,400"
12/21/2005,"126.17","126.76","125.80","126.03","51,799,699"
12/20/2005,"125.86","126.59","125.48","125.83","46,604,699"
12/19/2005,"126.73","126.87","125.69","125.71","48,819,500"
12/16/2005,"127.27","128.57","126.36","126.36","46,238,898"
12/15/2005,"127.84","128.00","127.18","127.44","55,780,898"
12/14/2005,"127.19","128.09","127.14","127.81","64,374,898"
12/13/2005,"126.40","127.70","126.29","127.31","88,634,398"
12/12/2005,"126.71","126.86","125.96","126.45","48,391,801"
12/09/2005,"126.16","126.78","125.82","126.33","50,744,699"
12/08/2005,"126.22","126.82","125.48","126.00","62,584,898"
12/07/2005,"126.79","126.87","125.68","126.08","66,820,297"
12/06/2005,"127.05","127.74","126.63","126.82","57,591,801"
12/05/2005,"126.64","126.73","126.18","126.58","59,367,102"
12/02/2005,"126.77","127.08","126.50","126.85","46,724,301"
12/01/2005,"126.02","127.03","125.98","126.69","65,510,801"
11/30/2005,"126.16","126.52","125.29","125.41","56,072,602"
11/29/2005,"126.65","126.98","126.09","126.09","51,799,199"
11/28/2005,"127.25","127.27","126.04","126.23","54,495,699"
