Date,Open,High,Low,Close,Volume
09/26/2008,"118.83","121.50","118.51","120.85","285,917,312"
09/25/2008,"119.40","121.91","118.44","120.79","328,253,000"
09/24/2008,"119.35","120.00","117.79","118.93","311,871,188"
09/23/2008,"120.85","122.02","118.28","118.55","328,230,219"
09/22/2008,"124.45","124.75","120.36","121.31","249,966,500"
09/19/2008,"126.70","128.00","116.52","124.12","501,146,906"
09/18/2008,"118.05","121.79","113.80","120.07","776,114,688"
09/17/2008,"119.64","121.85","116.00","116.61","624,095,500"
09/16/2008,"117.20","122.32","117.00","122.10","581,744,188"
09/15/2008,"121.63","125.65","119.89","120.09","483,607,000"
09/12/2008,"124.29","126.21","123.83","126.09","297,851,188"
09/11/2008,"122.12","125.74","121.60","125.51","375,369,312"
09/10/2008,"123.89","124.90","122.55","123.72","298,916,500"
09/09/2008,"127.10","127.36","122.80","123.22","377,326,688"
09/08/2008,"128.04","128.24","124.42","126.99","364,148,812"
09/05/2008,"123.29","124.95","122.00","124.42","289,514,594"
09/04/2008,"126.97","127.23","123.96","124.03","340,438,594"
09/03/2008,"127.88","128.50","126.93","127.88","251,949,703"
09/02/2008,"130.03","130.71","127.52","127.99","252,469,594"
08/29/2008,"129.73","130.14","128.51","128.79","189,210,000"
08/28/2008,"129.28","130.34","128.63","130.19","167,537,109"
08/27/2008,"127.55","128.83","127.30","128.63","171,032,703"
08/26/2008,"127.02","127.87","126.58","127.39","159,117,203"
08/25/2008,"128.80","129.65","126.75","127.02","171,936,891"
08/22/2008,"128.67","129.65","127.80","129.65","167,715,203"
08/21/2008,"126.75","128.44","126.60","127.80","180,609,797"
08/20/2008,"127.39","127.95","126.34","127.58","225,498,094"
08/19/2008,"127.42","128.12","126.53","126.99","194,673,594"
08/18/2008,"130.43","130.48","127.66","128.39","172,275,109"
08/15/2008,"129.93","130.50","129.30","130.17","181,005,406"
08/14/2008,"127.84","130.28","127.75","129.54","239,556,094"
08/13/2008,"128.79","129.65","127.67","128.57","256,467,203"
08/12/2008,"130.28","130.70","128.73","129.35","213,200,797"
08/11/2008,"129.47","131.51","129.23","130.71","249,425,797"
08/08/2008,"126.58","129.93","126.38","129.37","260,811,703"
08/07/2008,"127.96","129.05","126.54","127.01","246,312,500"
08/06/2008,"128.02","129.30","127.48","128.93","209,555,391"
08/05/2008,"126.02","128.56","124.97","128.36","251,624,297"
08/04/2008,"126.04","126.14","124.76","124.99","188,251,703"
08/01/2008,"127.12","127.28","125.46","126.16","248,703,594"
07/31/2008,"127.40","128.57","126.63","126.83","277,402,219"
07/30/2008,"127.11","128.60","126.28","128.53","354,709,875"
07/29/2008,"123.98","126.38","123.64","126.28","261,505,500"
07/28/2008,"125.51","126.06","123.42","123.64","205,202,891"
07/25/2008,"125.89","126.49","125.17","125.48","219,131,016"
07/24/2008,"128.34","128.41","125.16","125.51","248,634,500"
07/23/2008,"127.89","129.15","127.55","128.17","311,698,312"
07/22/2008,"125.15","127.80","124.85","127.48","296,904,188"
07/21/2008,"126.51","126.80","125.19","126.05","222,863,016"
07/18/2008,"126.17","126.42","125.15","125.98","267,030,000"
07/17/2008,"125.14","126.26","124.09","125.20","375,490,500"
07/16/2008,"121.45","124.57","121.10","123.96","371,642,906"
07/15/2008,"121.80","123.49","120.02","120.99","502,502,406"
07/14/2008,"125.26","125.50","122.40","122.72","322,720,812"
07/11/2008,"123.97","125.90","122.49","123.84","481,124,594"
07/10/2008,"124.43","125.79","123.58","125.30","436,475,719"
07/09/2008,"127.50","127.74","124.39","124.79","336,789,781"
07/08/2008,"124.99","127.39","124.20","127.24","376,225,406"
07/07/2008,"126.79","127.34","123.92","125.02","372,427,188"
07/03/2008,"127.11","127.11","124.99","126.31","239,359,703"
07/02/2008,"128.79","129.16","125.95","126.18","291,223,188"
07/01/2008,"126.52","128.47","125.93","128.38","388,621,875"
06/30/2008,"127.89","128.91","127.30","127.98","258,888,188"
06/27/2008,"128.28","128.86","127.04","127.53","303,423,281"
06/26/2008,"130.57","131.42","128.08","128.23","297,775,000"
06/25/2008,"131.72","133.40","131.24","131.81","287,853,781"
06/24/2008,"131.05","132.44","130.19","131.19","267,300,594"
06/23/2008,"132.09","132.23","131.32","131.45","165,115,703"
06/20/2008,"132.84","133.09","131.22","131.58","289,275,719"
06/19/2008,"134.15","135.24","132.00","134.42","304,310,906"
06/18/2008,"134.69","135.52","133.71","134.25","266,970,594"
06/17/2008,"137.07","137.12","135.37","135.57","191,743,812"
06/16/2008,"135.55","136.93","135.46","136.23","185,832,500"
06/13/2008,"135.17","136.52","134.42","136.15","244,727,109"
06/12/2008,"134.60","135.87","133.52","134.45","252,791,703"
06/11/2008,"135.97","136.26","133.93","133.94","284,064,375"
06/10/2008,"135.67","137.10","135.35","135.94","260,234,797"
06/09/2008,"136.86","137.50","135.41","136.62","228,263,906"
06/06/2008,"139.55","139.80","136.22","136.29","384,276,281"
06/05/2008,"138.58","140.89","138.32","140.78","237,867,016"
06/04/2008,"137.70","139.16","137.46","138.02","246,726,297"
06/03/2008,"139.30","139.62","137.23","138.09","272,049,875"
06/02/2008,"139.83","139.86","138.00","138.90","181,069,906"
05/30/2008,"140.47","140.74","139.94","140.35","117,361,906"
05/29/2008,"139.13","140.93","139.08","140.00","173,927,203"
05/28/2008,"139.17","140.00","138.00","139.30","181,288,094"
05/27/2008,"137.80","139.00","137.53","138.66","168,322,797"
05/23/2008,"139.05","139.66","137.52","137.64","181,436,188"
05/22/2008,"139.43","140.17","139.00","139.51","170,820,297"
05/21/2008,"141.81","142.12","139.00","139.49","252,724,797"
05/20/2008,"142.27","142.34","141.00","141.89","178,552,000"
05/19/2008,"142.81","144.30","142.30","143.05","165,704,094"
05/16/2008,"142.86","142.87","141.61","142.66","204,236,797"
05/15/2008,"141.04","142.63","140.83","142.53","166,927,016"
05/14/2008,"141.07","142.20","140.46","140.77","181,910,703"
05/13/2008,"140.80","140.89","139.73","140.48","159,141,906"
05/12/2008,"139.25","140.56","138.73","140.46","150,911,391"
05/09/2008,"138.60","139.39","138.45","138.90","152,589,703"
05/08/2008,"139.74","140.32","138.98","139.16","178,321,203"
05/07/2008,"141.89","142.04","139.13","139.52","199,267,203"
05/06/2008,"140.01","142.20","139.69","142.05","179,339,812"
05/05/2008,"141.05","141.61","140.41","140.83","118,510,398"
05/02/2008,"142.33","142.37","140.56","141.51","181,585,500"
05/01/2008,"138.39","141.12","138.27","141.12","187,279,500"
04/30/2008,"139.29","140.59","138.26","138.26","208,395,812"
04/29/2008,"139.39","139.73","138.61","139.08","125,514,000"
04/28/2008,"139.88","140.25","139.38","139.63","105,616,492"
04/25/2008,"139.41","139.89","137.91","139.60","190,788,094"
04/24/2008,"138.08","139.74","137.04","138.32","229,381,406"
04/23/2008,"138.09","138.78","137.12","137.72","193,308,984"
04/22/2008,"138.19","138.37","136.64","137.94","162,166,094"
04/21/2008,"138.23","138.98","136.87","138.55","118,587,398"
04/18/2008,"138.94","139.56","138.26","138.48","218,530,594"
04/17/2008,"136.02","137.25","135.66","137.05","179,707,500"
04/16/2008,"134.54","136.93","134.40","136.85","189,268,797"
04/15/2008,"133.58","133.69","132.33","133.24","172,389,203"
04/14/2008,"133.19","133.54","132.55","132.93","160,522,000"
04/11/2008,"134.45","135.98","133.01","133.38","222,973,297"
04/10/2008,"135.39","136.67","134.90","136.02","192,967,812"
04/09/2008,"136.61","136.80","134.89","135.83","195,610,594"
04/08/2008,"136.19","137.16","135.95","136.82","147,911,297"
04/07/2008,"137.87","138.57","136.74","136.96","154,244,703"
04/04/2008,"137.12","137.96","136.12","136.89","204,426,203"
04/03/2008,"135.94","137.44","135.71","137.04","175,526,891"
04/02/2008,"137.06","137.67","135.98","136.70","210,825,109"
04/01/2008,"133.71","136.84","133.51","136.61","254,379,391"
03/31/2008,"131.29","132.73","131.09","131.97","166,371,594"
03/28/2008,"132.99","133.36","131.06","131.51","180,884,984"
03/27/2008,"134.20","134.44","132.36","132.78","225,106,406"
03/26/2008,"134.46","135.09","133.11","133.20","196,656,703"
03/25/2008,"134.86","135.55","133.77","134.85","192,849,500"
03/24/2008,"133.31","135.81","133.24","134.72","208,850,703"
03/20/2008,"130.05","132.91","129.26","132.08","243,211,016"
03/19/2008,"134.14","134.65","130.04","130.32","345,440,188"
03/18/2008,"130.62","133.69","129.98","133.63","334,234,812"
03/17/2008,"126.57","129.26","126.07","128.30","404,979,906"
03/14/2008,"132.77","132.81","127.78","129.61","484,574,688"
03/13/2008,"129.61","132.64","128.60","131.65","349,430,500"
03/12/2008,"132.73","133.77","131.16","131.36","228,484,609"
03/11/2008,"130.72","132.72","127.72","132.60","341,471,812"
03/10/2008,"129.81","129.93","127.59","128.00","235,480,094"
03/07/2008,"129.63","131.74","128.58","129.71","326,349,875"
03/06/2008,"132.98","133.22","130.55","131.06","247,444,891"
03/05/2008,"133.41","134.77","132.34","133.83","270,456,094"
03/04/2008,"132.23","133.40","130.99","132.99","282,342,406"
03/03/2008,"133.14","133.81","132.24","133.50","189,416,000"
02/29/2008,"135.60","137.02","132.78","133.82","252,612,188"
02/28/2008,"137.24","137.96","136.55","136.87","169,759,016"
02/27/2008,"137.56","139.14","137.41","138.22","168,124,188"
02/26/2008,"136.75","138.95","136.50","138.36","212,243,297"
02/25/2008,"135.54","137.65","134.78","137.33","189,754,500"
02/22/2008,"134.97","135.85","132.86","135.62","205,419,906"
02/21/2008,"136.66","137.01","134.07","134.79","200,979,391"
02/20/2008,"133.99","137.60","133.76","135.92","220,510,797"
02/19/2008,"136.69","136.89","134.61","135.52","145,091,703"
02/15/2008,"134.55","136.10","133.36","135.14","153,923,812"
02/14/2008,"136.95","137.00","134.79","135.17","215,011,906"
02/13/2008,"136.01","137.10","135.14","136.37","181,866,094"
02/12/2008,"134.91","136.31","133.98","134.99","256,384,891"
02/11/2008,"133.10","134.23","132.04","133.75","188,500,609"
02/08/2008,"133.09","134.22","132.10","133.07","221,620,094"
02/07/2008,"131.80","134.79","131.73","133.93","297,359,812"
02/06/2008,"134.58","135.25","132.41","133.05","250,070,797"
02/05/2008,"135.94","136.25","133.67","134.13","286,601,875"
02/04/2008,"139.21","139.30","137.64","137.82","124,644,703"
02/01/2008,"137.94","139.61","137.52","139.58","206,496,094"
01/31/2008,"133.40","138.54","133.20","137.37","342,925,500"
01/30/2008,"135.58","138.54","134.60","134.91","335,938,219"
01/29/2008,"136.10","136.45","134.88","135.91","168,677,500"
01/28/2008,"133.26","135.52","132.06","135.24","217,578,891"
01/25/2008,"136.51","136.76","132.60","133.04","270,273,219"
01/24/2008,"134.48","135.46","133.31","134.99","259,699,906"
01/23/2008,"127.09","134.19","126.84","133.86","511,174,906"
01/22/2008,"127.21","132.43","126.00","130.72","435,734,031"
01/18/2008,"134.74","135.02","131.10","132.06","348,409,406"
01/17/2008,"137.81","137.88","132.93","133.43","397,884,406"
01/16/2008,"137.36","139.12","136.28","136.98","378,804,281"
01/15/2008,"139.79","141.49","137.90","138.17","239,989,297"
01/14/2008,"141.16","141.86","140.40","141.28","169,984,609"
01/11/2008,"140.78","141.90","139.00","140.15","267,015,594"
01/10/2008,"139.68","142.80","139.37","141.29","335,606,594"
01/09/2008,"139.09","140.79","137.70","140.37","301,820,406"
01/08/2008,"142.08","142.90","138.44","138.91","326,274,906"
01/07/2008,"141.81","142.23","140.10","141.19","234,546,203"
01/04/2008,"143.34","143.44","140.91","141.31","232,350,500"
01/03/2008,"144.91","145.49","144.07","144.86","125,044,492"
01/02/2008,"146.53","146.99","143.88","144.93","204,889,406"
12/31/2007,"147.10","147.61","146.06","146.21","108,058,492"
12/28/2007,"148.54","148.61","146.90","147.30","116,347,797"
12/27/2007,"149.02","149.03","147.32","147.67","120,888,398"
12/26/2007,"148.65","149.68","148.50","149.55","67,053,070"
12/24/2007,"148.82","149.48","148.48","149.23","45,600,527"
12/21/2007,"147.37","148.42","147.09","148.13","146,074,406"
12/20/2007,"146.84","146.86","145.18","146.80","214,671,812"
12/19/2007,"145.94","146.89","144.94","145.88","198,730,000"
12/18/2007,"146.10","146.48","143.96","145.88","245,547,500"
12/17/2007,"146.61","146.87","144.86","145.07","177,007,391"
12/14/2007,"147.93","149.10","147.10","147.17","159,092,891"
12/13/2007,"148.32","149.39","147.30","149.06","237,579,594"
12/12/2007,"151.06","151.77","147.20","149.37","322,273,219"
12/11/2007,"152.14","152.89","147.83","147.91","249,913,297"
12/10/2007,"151.28","152.25","150.86","152.08","123,771,906"
12/07/2007,"151.42","151.50","150.55","150.91","148,951,391"
12/06/2007,"148.63","151.21","148.57","150.94","154,487,203"
12/05/2007,"147.93","149.20","147.83","148.81","170,813,406"
12/04/2007,"146.66","147.54","146.31","146.36","136,528,609"
12/03/2007,"148.19","148.45","147.29","147.68","145,852,797"
11/30/2007,"149.04","149.87","147.33","148.66","222,914,203"
11/29/2007,"146.62","147.72","146.10","147.18","199,104,500"
11/28/2007,"144.19","147.47","144.14","147.13","257,027,812"
